time,x,y,action,interactions,target_obj
2023-07-07 19:21:28.830587,323,293,sitting,none,none
2023-07-07 19:21:29.036959,325,302,sitting,working,computer
2023-07-07 19:21:29.242253,324,303,sitting,none,none
2023-07-07 19:21:29.446988,323,309,walking,none,none
2023-07-07 19:21:29.651752,321,309,walking,none,none
2023-07-07 19:21:29.857169,321,302,walking,none,none
2023-07-07 19:21:30.064696,285,264,walking,none,none
2023-07-07 19:21:30.272345,285,258,walking,none,none
2023-07-07 19:21:30.479665,287,271,walking,none,none
2023-07-07 19:21:30.687622,293,266,walking,none,none
2023-07-07 19:21:30.892896,322,265,walking,none,none
2023-07-07 19:21:31.097460,317,251,standing,none,none
2023-07-07 19:21:31.302510,317,251,standing,none,none
2023-07-07 19:21:31.509187,330,263,walking,none,none
2023-07-07 19:21:31.715707,355,280,walking,none,none
2023-07-07 19:21:31.922349,356,280,walking,none,none
2023-07-07 19:21:32.127289,342,285,walking,none,none
2023-07-07 19:21:32.336016,356,282,walking,none,none
2023-07-07 19:21:32.541079,349,286,walking,none,none
2023-07-07 19:21:32.748030,361,280,sitting,none,none
2023-07-07 19:21:32.954287,361,289,sitting,none,none
2023-07-07 19:21:33.161084,363,299,walking,none,none
2023-07-07 19:21:33.366574,369,299,walking,none,none
2023-07-07 19:21:33.571402,371,311,sitting,none,none
2023-07-07 19:21:33.775962,396,318,sitting,none,none
2023-07-07 19:21:33.980365,472,333,walking,none,none
2023-07-07 19:21:34.186339,472,333,walking,none,none
2023-07-07 19:21:34.391687,478,333,walking,none,none
2023-07-07 19:21:34.596777,439,320,walking,none,none
2023-07-07 19:21:34.806416,439,320,walking,none,none
2023-07-07 19:21:35.013344,476,333,walking,none,none
2023-07-07 19:21:35.218952,476,333,walking,none,none
2023-07-07 19:21:35.424702,471,333,walking,none,none
2023-07-07 19:21:35.629410,466,333,standing,none,none
2023-07-07 19:21:35.837313,466,333,standing,none,none
2023-07-07 19:21:36.042295,472,333,walking,none,none
2023-07-07 19:21:36.247479,435,321,sitting,none,none
2023-07-07 19:21:36.454753,439,321,sitting,none,none
2023-07-07 19:21:36.660472,481,333,sitting,none,none
2023-07-07 19:21:36.866187,417,319,sitting,none,none
2023-07-07 19:21:37.071396,390,299,sitting,none,none
2023-07-07 19:21:37.275770,366,293,sitting,none,none
2023-07-07 19:21:37.480291,367,278,walking,none,none
2023-07-07 19:21:37.685520,361,279,walking,none,none
2023-07-07 19:21:37.890807,352,269,walking,none,none
2023-07-07 19:21:38.095587,375,274,walking,none,none
2023-07-07 19:21:38.301635,386,269,walking,none,none
2023-07-07 19:21:38.506694,394,254,walking,none,none
2023-07-07 19:21:38.712598,418,259,standing,none,none
2023-07-07 19:21:38.918444,467,260,standing,none,none
2023-07-07 19:21:39.123264,468,275,standing,none,none
2023-07-07 19:21:39.328680,476,263,sitting,none,none
2023-07-07 19:21:39.533428,505,297,sitting,none,none
2023-07-07 19:21:39.738994,534,307,sitting,none,none
2023-07-07 19:21:39.944823,519,301,sitting,none,none
2023-07-07 19:21:40.152644,564,337,sitting,none,none
2023-07-07 19:21:40.359025,571,350,sitting,none,none
2023-07-07 19:21:40.564371,570,402,standing,none,none
2023-07-07 19:21:40.973503,544,420,standing,none,none
2023-07-07 19:21:41.178162,553,445,walking,none,none
2023-07-07 19:21:45.285130,549,486,walking,none,none
2023-07-07 19:21:45.490462,549,486,walking,none,none
2023-07-07 19:21:45.901888,553,486,sitting,none,none
2023-07-07 19:21:46.107002,553,486,sitting,none,none
2023-07-07 19:21:46.312177,553,486,sitting,none,none
2023-07-07 19:21:46.517742,551,485,walking,none,none
2023-07-07 19:21:46.722575,551,485,walking,none,none
2023-07-07 19:21:46.928045,551,485,walking,none,none
2023-07-07 19:21:47.338027,550,483,standing,none,none
2023-07-07 19:21:47.542719,550,483,standing,none,none
2023-07-07 19:21:48.156390,545,478,walking,none,none
2023-07-07 19:21:48.360790,545,478,walking,none,none
2023-07-07 19:21:48.772413,551,460,standing,none,none
2023-07-07 19:21:48.976668,551,460,standing,none,none
2023-07-07 19:21:53.087054,401,481,walking,none,none
2023-07-07 19:21:58.838313,382,475,sitting,none,none
2023-07-07 19:21:59.043040,371,474,sitting,none,none
2023-07-07 19:22:03.973142,228,478,standing,none,none
2023-07-07 19:22:04.180986,195,436,standing,none,none
2023-07-07 19:22:04.388529,183,414,walking,none,none
2023-07-07 19:22:04.593796,177,398,standing,none,none
2023-07-07 19:22:04.799324,156,360,walking,none,none
2023-07-07 19:22:05.006628,149,350,standing,none,none
2023-07-07 19:22:05.211716,136,317,walking,none,none
2023-07-07 19:22:05.416451,123,289,walking,none,none
2023-07-07 19:22:05.622449,102,253,walking,none,none
2023-07-07 19:22:05.832091,95,240,walking,none,none
2023-07-07 19:22:06.041976,99,214,walking,none,none
2023-07-07 19:22:06.246469,93,192,walking,none,none
2023-07-07 19:22:06.451740,91,168,walking,none,none
2023-07-07 19:22:06.660604,87,155,walking,none,none
2023-07-07 19:22:06.865367,92,143,walking,none,none
2023-07-07 19:22:07.071502,91,130,standing,none,none
2023-07-07 19:22:07.280104,96,131,walking,none,none
2023-07-07 19:22:07.487413,103,138,walking,none,none
2023-07-07 19:22:07.692432,117,152,standing,none,none
2023-07-07 19:22:07.898984,128,161,standing,none,none
2023-07-07 19:22:08.104103,139,174,sitting,none,none
2023-07-07 19:22:08.309123,145,179,sitting,none,none
2023-07-07 19:22:08.514073,133,178,sitting,none,none
2023-07-07 19:22:08.720256,130,175,sitting,none,none
2023-07-07 19:22:08.928153,130,172,sitting,none,none
2023-07-07 19:22:09.136480,125,172,sitting,none,none
2023-07-07 19:22:09.341517,121,170,sitting,none,none
2023-07-07 19:22:09.547759,117,171,sitting,none,none
2023-07-07 19:22:09.752935,120,174,sitting,none,none
2023-07-07 19:22:09.958482,118,176,sitting,none,none
2023-07-07 19:22:10.163368,117,176,sitting,none,none
2023-07-07 19:22:10.372540,117,174,sitting,none,none
2023-07-07 19:22:10.582437,114,177,sitting,none,none
2023-07-07 19:22:10.787837,118,173,sitting,none,none
2023-07-07 19:22:10.994203,114,176,sitting,none,none
2023-07-07 19:22:11.199540,115,171,sitting,none,none
2023-07-07 19:22:11.406072,106,176,sitting,none,none
2023-07-07 19:22:11.611876,108,173,sitting,none,none
2023-07-07 19:22:11.817171,108,173,sitting,none,none
2023-07-07 19:22:12.024828,109,177,sitting,none,none
2023-07-07 19:22:12.233142,109,177,sitting,none,none
2023-07-07 19:22:12.441831,104,178,sitting,none,none
2023-07-07 19:22:12.647450,118,174,sitting,none,none
2023-07-07 19:22:12.853437,112,177,sitting,none,none
2023-07-07 19:22:13.058799,119,177,sitting,none,none
2023-07-07 19:22:13.263280,117,174,sitting,none,none
2023-07-07 19:22:13.469777,118,172,sitting,none,none
2023-07-07 19:22:13.678493,125,174,sitting,none,none
2023-07-07 19:22:13.888242,123,173,sitting,none,none
2023-07-07 19:22:14.093857,119,176,sitting,none,none
2023-07-07 19:22:14.301093,111,179,sitting,none,none
2023-07-07 19:22:14.506844,108,181,sitting,none,none
2023-07-07 19:22:14.715011,112,184,sitting,none,none
2023-07-07 19:22:14.919975,116,178,sitting,none,none
2023-07-07 19:22:15.127136,117,176,sitting,none,none
2023-07-07 19:22:15.337391,119,175,sitting,none,none
2023-07-07 19:22:15.543655,119,175,sitting,none,none
2023-07-07 19:22:15.755307,113,175,sitting,none,none
2023-07-07 19:22:15.959838,114,174,sitting,none,none
2023-07-07 19:22:16.164790,110,173,sitting,none,none
2023-07-07 19:22:16.372050,115,167,sitting,none,none
2023-07-07 19:22:16.581840,109,175,sitting,none,none
2023-07-07 19:22:16.788182,114,174,sitting,none,none
2023-07-07 19:22:16.993458,123,173,sitting,none,none
2023-07-07 19:22:17.199466,120,178,sitting,none,none
2023-07-07 19:22:17.407657,121,173,sitting,none,none
2023-07-07 19:22:17.612836,117,177,sitting,none,none
2023-07-07 19:22:17.817506,117,174,sitting,none,none
2023-07-07 19:22:18.025588,114,177,sitting,none,none
2023-07-07 19:22:18.235198,123,175,sitting,none,none
2023-07-07 19:22:18.441373,119,179,sitting,none,none
2023-07-07 19:22:18.646176,120,176,sitting,none,none
2023-07-07 19:22:18.851358,118,177,sitting,drinking,bottle
2023-07-07 19:22:19.056039,118,175,sitting,none,none
2023-07-07 19:22:19.260512,115,173,sitting,none,none
2023-07-07 19:22:19.465403,111,180,sitting,drinking,bottle
2023-07-07 19:22:19.674311,114,178,sitting,drinking,bottle
2023-07-07 19:22:19.884654,111,181,sitting,drinking,bottle
2023-07-07 19:22:20.091560,114,177,sitting,drinking,bottle
2023-07-07 19:22:20.297888,111,177,sitting,drinking,bottle
2023-07-07 19:22:20.504598,115,176,sitting,drinking,bottle
2023-07-07 19:22:20.709830,111,179,sitting,drinking,bottle
2023-07-07 19:22:20.914588,112,175,sitting,drinking,bottle
2023-07-07 19:22:21.121767,114,178,sitting,drinking,bottle
2023-07-07 19:22:21.328325,113,176,sitting,drinking,bottle
2023-07-07 19:22:21.536199,116,177,sitting,drinking,bottle
2023-07-07 19:22:21.742167,113,176,sitting,drinking,bottle
2023-07-07 19:22:21.948189,113,180,sitting,drinking,bottle
2023-07-07 19:22:22.153659,111,178,sitting,none,none
2023-07-07 19:22:22.358622,116,173,sitting,none,none
2023-07-07 19:22:22.563458,115,174,sitting,none,none
2023-07-07 19:22:22.769477,118,170,sitting,none,none
2023-07-07 19:22:22.978344,123,172,sitting,none,none
2023-07-07 19:22:23.187418,132,171,sitting,none,none
2023-07-07 19:22:23.392484,141,169,sitting,none,none
2023-07-07 19:22:23.598386,142,172,sitting,none,none
2023-07-07 19:22:23.803707,147,165,sitting,none,none
2023-07-07 19:22:24.008314,134,166,standing,none,none
2023-07-07 19:22:24.212918,132,161,standing,none,none
2023-07-07 19:22:24.418876,105,165,standing,none,none
2023-07-07 19:22:24.628332,94,147,walking,none,none
