time,x,y,action,interactions,target_obj
2023-07-07 16:47:00.804075,512,239,sitting,reading,book
2023-07-07 16:47:01.011845,498,228,sitting,reading,book
2023-07-07 16:47:01.218141,520,240,sitting,reading,book
2023-07-07 16:47:01.425160,513,243,sitting,reading,book
2023-07-07 16:47:01.633320,494,232,sitting,reading,book
2023-07-07 16:47:01.842247,516,242,sitting,reading,book
2023-07-07 16:47:02.048592,504,228,sitting,reading,book
2023-07-07 16:47:02.254065,522,238,walking,reading,book
2023-07-07 16:47:02.461464,515,241,walking,reading,book
2023-07-07 16:47:02.666014,504,226,sitting,reading,book
2023-07-07 16:47:02.871199,520,237,standing,reading,book
2023-07-07 16:47:03.076698,507,224,sitting,reading,book
2023-07-07 16:47:03.282659,524,237,standing,reading,book
2023-07-07 16:47:03.488777,505,225,sitting,reading,book
2023-07-07 16:47:03.694190,516,240,standing,reading,book
2023-07-07 16:47:03.898748,520,239,standing,reading,book
2023-07-07 16:47:04.104224,504,228,sitting,reading,book
2023-07-07 16:47:04.309609,517,242,sitting,none,none
2023-07-07 16:47:04.516090,506,226,sitting,none,none
2023-07-07 16:47:04.722955,530,236,sitting,reading,book
2023-07-07 16:47:04.928650,521,241,sitting,reading,book
2023-07-07 16:47:05.133332,497,230,sitting,none,none
2023-07-07 16:47:05.340050,511,242,sitting,none,none
2023-07-07 16:47:05.545110,514,242,sitting,none,none
2023-07-07 16:47:05.749897,517,242,sitting,none,none
2023-07-07 16:47:05.956034,496,233,sitting,none,none
2023-07-07 16:47:06.161202,501,250,standing,none,none
2023-07-07 16:47:06.366257,516,247,standing,none,none
2023-07-07 16:47:06.571142,513,256,sitting,none,none
2023-07-07 16:47:06.775986,546,303,standing,none,none
2023-07-07 16:47:06.981662,534,307,walking,none,none
2023-07-07 16:47:07.186654,534,307,walking,none,none
2023-07-07 16:47:07.394818,534,307,walking,none,none
2023-07-07 16:47:07.599732,542,307,walking,none,none
2023-07-07 16:47:07.804378,542,307,walking,none,none
2023-07-07 16:47:08.009173,508,259,walking,reading,book
2023-07-07 16:47:08.215102,493,242,sitting,reading,book
2023-07-07 16:47:08.421037,521,240,sitting,reading,book
2023-07-07 16:47:08.628563,508,221,sitting,reading,book
2023-07-07 16:47:08.834143,481,198,sitting,reading,book
2023-07-07 16:47:09.040895,474,192,sitting,none,none
2023-07-07 16:47:09.245747,487,217,sitting,none,none
2023-07-07 16:47:09.450214,475,206,sitting,none,none
2023-07-07 16:47:09.654931,485,212,walking,none,none
2023-07-07 16:47:09.860346,536,248,standing,none,none
2023-07-07 16:47:10.065422,532,242,standing,none,none
2023-07-07 16:47:10.271191,515,253,standing,none,none
2023-07-07 16:47:10.478232,519,254,standing,none,none
2023-07-07 16:47:10.684609,510,249,walking,none,none
2023-07-07 16:47:10.891208,515,262,walking,calling,phone
2023-07-07 16:47:11.097701,500,265,walking,none,none
2023-07-07 16:47:11.302709,469,288,standing,none,none
2023-07-07 16:47:11.508269,483,273,walking,none,none
2023-07-07 16:47:11.714262,442,268,walking,none,none
2023-07-07 16:47:11.919732,418,272,walking,none,none
2023-07-07 16:47:12.126353,400,270,walking,none,none
2023-07-07 16:47:12.332195,363,278,walking,none,none
2023-07-07 16:47:12.536570,345,283,walking,none,none
2023-07-07 16:47:12.741212,305,290,walking,none,none
2023-07-07 16:47:12.946007,276,292,walking,none,none
2023-07-07 16:47:13.151508,262,291,walking,none,none
2023-07-07 16:47:13.358790,221,305,walking,none,none
2023-07-07 16:47:13.564343,208,299,walking,none,none
2023-07-07 16:47:13.770481,172,291,walking,none,none
2023-07-07 16:47:13.977044,158,287,walking,none,none
2023-07-07 16:47:14.182525,135,267,walking,none,none
2023-07-07 16:47:14.387138,118,247,walking,none,none
2023-07-07 16:47:14.592088,114,229,walking,none,none
2023-07-07 16:47:14.796528,109,209,walking,none,none
2023-07-07 16:47:15.002829,113,180,walking,none,none
2023-07-07 16:47:15.209007,119,159,walking,none,none
2023-07-07 16:47:15.414935,115,133,walking,none,none
2023-07-07 16:47:15.620492,118,129,walking,none,none
2023-07-07 16:47:15.826942,110,136,walking,none,none
2023-07-07 16:47:16.031719,123,115,walking,none,none
2023-07-07 16:47:16.237043,122,115,walking,none,none
2023-07-07 16:47:16.444244,139,115,walking,none,none
2023-07-07 16:47:16.648568,150,134,sitting,none,none
2023-07-07 16:47:16.853344,155,143,walking,none,none
2023-07-07 16:47:17.058309,173,153,sitting,none,none
2023-07-07 16:47:17.265848,170,158,sitting,none,none
2023-07-07 16:47:17.473826,171,158,sitting,none,none
2023-07-07 16:47:17.679542,171,150,sitting,none,none
2023-07-07 16:47:17.885115,173,143,sitting,none,none
2023-07-07 16:47:18.092188,163,144,sitting,none,none
2023-07-07 16:47:18.298067,162,148,sitting,none,none
2023-07-07 16:47:18.506664,162,144,sitting,eating,food
2023-07-07 16:47:18.711651,155,143,sitting,none,none
2023-07-07 16:47:18.917033,158,141,sitting,none,none
2023-07-07 16:47:19.122269,164,146,sitting,none,none
2023-07-07 16:47:19.329872,166,144,sitting,eating,food
2023-07-07 16:47:19.537256,164,149,sitting,none,none
2023-07-07 16:47:19.745323,165,145,sitting,eating,food
2023-07-07 16:47:19.950743,157,145,sitting,none,none
2023-07-07 16:47:20.158358,152,144,sitting,none,none
2023-07-07 16:47:20.363556,147,152,sitting,none,none
2023-07-07 16:47:20.569449,147,146,sitting,none,none
2023-07-07 16:47:20.777018,140,149,sitting,none,none
2023-07-07 16:47:20.982719,132,143,sitting,eating,food
2023-07-07 16:47:21.187706,129,148,sitting,none,none
2023-07-07 16:47:21.395278,131,146,sitting,none,none
2023-07-07 16:47:21.600601,138,136,sitting,none,none
2023-07-07 16:47:21.806399,133,144,sitting,none,none
2023-07-07 16:47:22.012534,139,134,sitting,none,none
2023-07-07 16:47:22.218246,133,144,sitting,none,none
2023-07-07 16:47:22.426527,136,139,sitting,eating,food
2023-07-07 16:47:22.631275,144,128,sitting,eating,food
2023-07-07 16:47:22.837093,134,142,sitting,eating,food
2023-07-07 16:47:23.044439,128,150,sitting,none,none
2023-07-07 16:47:23.250078,122,158,sitting,none,none
2023-07-07 16:47:23.455967,131,145,sitting,none,none
2023-07-07 16:47:23.660934,134,141,sitting,none,none
2023-07-07 16:47:23.870196,132,144,sitting,eating,food
2023-07-07 16:47:24.078284,130,146,sitting,none,none
2023-07-07 16:47:24.286894,129,148,sitting,eating,food
2023-07-07 16:47:24.493491,128,149,sitting,none,none
2023-07-07 16:47:24.698841,131,145,sitting,none,none
2023-07-07 16:47:24.904571,129,147,sitting,none,none
2023-07-07 16:47:25.109548,137,136,sitting,eating,food
2023-07-07 16:47:25.317164,130,148,sitting,none,none
2023-07-07 16:47:25.523579,135,142,sitting,none,none
2023-07-07 16:47:25.729918,126,153,sitting,none,none
2023-07-07 16:47:25.935786,133,147,sitting,none,none
2023-07-07 16:47:26.142271,131,151,sitting,none,none
2023-07-07 16:47:26.347467,142,141,sitting,eating,food
2023-07-07 16:47:26.552086,146,135,sitting,none,none
2023-07-07 16:47:26.758579,135,148,sitting,none,none
2023-07-07 16:47:26.963857,140,144,sitting,none,none
2023-07-07 16:47:27.168887,134,152,sitting,none,none
2023-07-07 16:47:27.377800,135,155,sitting,none,none
2023-07-07 16:47:27.582670,149,145,sitting,none,none
2023-07-07 16:47:27.787690,165,143,sitting,none,none
2023-07-07 16:47:27.992651,165,146,sitting,none,none
2023-07-07 16:47:28.197403,166,142,walking,none,none
2023-07-07 16:47:28.402590,149,144,walking,none,none
2023-07-07 16:47:28.607703,150,141,walking,none,none
2023-07-07 16:47:28.816234,130,119,standing,none,none
2023-07-07 16:47:29.023523,125,114,walking,none,none
2023-07-07 16:47:29.229507,122,111,walking,none,none
2023-07-07 16:47:29.436118,130,106,walking,none,none
2023-07-07 16:47:29.641417,140,95,walking,none,none
2023-07-07 16:47:29.846626,145,94,sitting,none,none
2023-07-07 16:47:30.052519,153,94,sitting,none,none
2023-07-07 16:47:30.258651,159,97,standing,none,none
2023-07-07 16:47:30.465009,195,64,walking,none,none
2023-07-07 16:47:30.670513,206,60,walking,none,none
2023-07-07 16:47:30.877785,225,66,walking,none,none
2023-07-07 16:47:31.084100,250,51,walking,none,none
2023-07-07 16:47:31.290190,256,52,walking,none,none
2023-07-07 16:47:31.495007,289,72,walking,none,none
2023-07-07 16:47:31.699771,292,91,walking,none,none
2023-07-07 16:47:31.905370,294,76,walking,none,none
2023-07-07 16:47:32.110979,283,92,walking,none,none
2023-07-07 16:47:32.315715,291,110,standing,none,none
2023-07-07 16:47:32.520324,285,104,standing,none,none
2023-07-07 16:47:32.727143,292,98,standing,none,none
2023-07-07 16:47:32.931647,281,107,standing,none,none
2023-07-07 16:47:33.136545,289,122,standing,none,none
2023-07-07 16:47:33.341833,274,119,standing,none,none
2023-07-07 16:47:33.546898,262,121,standing,none,none
2023-07-07 16:47:33.752438,264,135,standing,none,none
2023-07-07 16:47:33.958397,262,149,sitting,none,none
2023-07-07 16:47:34.164008,268,151,sitting,none,none
2023-07-07 16:47:34.373817,279,153,sitting,none,none
2023-07-07 16:47:34.581472,284,157,sitting,none,none
2023-07-07 16:47:34.788473,289,156,sitting,none,none
2023-07-07 16:47:34.995383,314,161,sitting,drinking,bottle
2023-07-07 16:47:35.199878,310,158,sitting,none,none
2023-07-07 16:47:35.405458,312,150,sitting,none,none
2023-07-07 16:47:35.611753,309,156,sitting,none,none
2023-07-07 16:47:35.820289,301,153,sitting,none,none
2023-07-07 16:47:36.026366,308,159,sitting,none,none
2023-07-07 16:47:36.230970,306,163,sitting,none,none
2023-07-07 16:47:36.436129,309,151,sitting,none,none
2023-07-07 16:47:36.641225,295,157,sitting,none,none
2023-07-07 16:47:36.845489,300,156,sitting,none,none
2023-07-07 16:47:37.049922,301,170,sitting,none,none
2023-07-07 16:47:37.255352,306,159,sitting,none,none
2023-07-07 16:47:37.463154,299,159,sitting,none,none
2023-07-07 16:47:37.670551,299,159,sitting,drinking,bottle
2023-07-07 16:47:37.879746,306,157,sitting,drinking,bottle
2023-07-07 16:47:38.085880,303,169,sitting,none,none
2023-07-07 16:47:38.291971,303,156,sitting,none,none
2023-07-07 16:47:38.497203,296,157,sitting,none,none
2023-07-07 16:47:38.703846,274,159,sitting,none,none
2023-07-07 16:47:38.908978,274,162,sitting,none,none
2023-07-07 16:47:39.116350,276,161,sitting,none,none
2023-07-07 16:47:39.323265,274,159,sitting,none,none
2023-07-07 16:47:39.529017,267,154,sitting,none,none
2023-07-07 16:47:39.734333,289,159,sitting,none,none
2023-07-07 16:47:39.940673,284,141,sitting,none,none
2023-07-07 16:47:40.148298,292,131,sitting,none,none
2023-07-07 16:47:40.353986,294,124,walking,none,none
2023-07-07 16:47:40.559649,309,123,walking,none,none
2023-07-07 16:47:40.765487,291,125,walking,none,none
2023-07-07 16:47:40.971109,294,115,walking,none,none
2023-07-07 16:47:41.178489,287,119,walking,none,none
2023-07-07 16:47:41.386952,288,106,standing,none,none
2023-07-07 16:47:41.593734,261,101,walking,none,none
2023-07-07 16:47:41.798198,258,88,walking,none,none
2023-07-07 16:47:42.003160,245,64,sitting,none,none
2023-07-07 16:47:42.209283,228,70,walking,none,none
2023-07-07 16:47:42.415394,212,52,walking,none,none
2023-07-07 16:47:42.620385,203,54,walking,none,none
2023-07-07 16:47:42.827120,184,55,walking,none,none
2023-07-07 16:47:43.031951,158,49,walking,none,none
2023-07-07 16:47:43.236623,145,58,walking,none,none
2023-07-07 16:47:43.441984,123,72,walking,none,none
2023-07-07 16:47:43.646311,104,93,walking,none,none
2023-07-07 16:47:43.850947,102,98,walking,none,none
2023-07-07 16:47:44.057395,99,111,walking,none,none
2023-07-07 16:47:44.263260,83,155,walking,none,none
2023-07-07 16:47:44.471040,86,177,walking,none,none
2023-07-07 16:47:44.678362,82,191,walking,none,none
2023-07-07 16:47:44.885936,84,226,walking,none,none
2023-07-07 16:47:45.092794,87,237,walking,none,none
2023-07-07 16:47:45.297210,94,278,sitting,none,none
2023-07-07 16:47:45.502892,94,278,sitting,none,none
2023-07-07 16:47:45.708201,95,301,sitting,none,none
2023-07-07 16:47:45.914965,87,314,laying,none,none
2023-07-07 16:47:46.122035,80,324,laying,none,none
2023-07-07 16:47:46.327915,78,342,sitting,none,none
2023-07-07 16:47:46.535068,76,337,sitting,none,none
2023-07-07 16:47:46.743342,60,380,sitting,none,none
2023-07-07 16:47:46.947660,51,386,sitting,none,none
2023-07-07 16:47:47.153430,51,418,sitting,none,none
2023-07-07 16:47:47.358861,51,455,sitting,none,none
2023-07-07 16:47:47.564373,57,452,sitting,none,none
2023-07-07 16:47:47.771652,62,450,laying,none,none
2023-07-07 16:47:47.977190,55,457,laying,none,none
2023-07-07 16:47:48.182411,48,465,laying,none,none
2023-07-07 16:47:48.387440,51,443,laying,none,none
2023-07-07 16:47:48.593342,54,423,laying,none,none
2023-07-07 16:47:48.798562,52,416,laying,none,none
2023-07-07 16:47:49.003200,51,410,laying,none,none
2023-07-07 16:47:51.866395,93,366,sitting,none,none
2023-07-07 16:47:52.071400,93,366,sitting,none,none
2023-07-07 16:47:52.276278,90,364,sitting,none,none
2023-07-07 16:47:52.481110,88,362,sitting,none,none
2023-07-07 16:47:52.891203,79,380,walking,none,none
2023-07-07 16:47:53.096472,79,380,walking,none,none
2023-07-07 16:47:53.300793,60,414,laying,none,none
2023-07-07 16:47:53.506918,38,453,laying,none,none
2023-07-07 16:47:53.712626,46,418,laying,none,none
2023-07-07 16:47:53.921064,53,387,laying,none,none
2023-07-07 16:47:54.128942,41,412,laying,none,none
2023-07-07 16:47:54.336710,26,440,laying,none,none
2023-07-07 16:47:54.543443,22,451,laying,none,none
2023-07-07 16:47:54.750778,17,463,laying,none,none
2023-07-07 16:47:54.956003,15,472,laying,none,none
2023-07-07 16:47:55.161966,13,482,laying,none,none
2023-07-07 16:47:55.367152,27,438,laying,none,none
2023-07-07 16:47:55.572184,38,401,laying,none,none
2023-07-07 16:47:55.778315,50,395,laying,none,none
2023-07-07 16:47:55.982847,61,389,laying,none,none
2023-07-07 16:47:56.190505,62,390,laying,none,none
2023-07-07 16:47:56.395406,64,392,sitting,none,none
2023-07-07 16:47:56.603029,71,383,sitting,none,none
2023-07-07 16:47:56.807977,79,368,sitting,none,none
2023-07-07 16:47:57.013080,82,360,sitting,none,none
2023-07-07 16:47:57.218555,83,341,sitting,none,none
2023-07-07 16:47:57.424641,88,311,laying,none,none
2023-07-07 16:47:57.631033,86,301,laying,none,none
2023-07-07 16:47:57.836754,87,291,walking,none,none
2023-07-07 16:47:58.043505,91,291,walking,none,none
2023-07-07 16:47:58.247722,105,283,walking,none,none
2023-07-07 16:47:58.452696,113,285,walking,none,none
2023-07-07 16:47:58.658505,133,285,walking,none,none
2023-07-07 16:47:58.865369,146,283,walking,none,none
2023-07-07 16:47:59.074380,171,289,walking,none,none
2023-07-07 16:47:59.281668,199,282,walking,none,none
2023-07-07 16:47:59.487571,216,286,walking,none,none
2023-07-07 16:47:59.695780,248,287,walking,none,none
2023-07-07 16:47:59.901504,276,295,walking,none,none
2023-07-07 16:48:00.106756,289,302,walking,none,none
2023-07-07 16:48:00.311734,331,291,walking,none,none
2023-07-07 16:48:00.517545,333,286,walking,none,none
2023-07-07 16:48:00.725436,341,280,sitting,none,none
2023-07-07 16:48:00.930656,338,283,walking,none,none
2023-07-07 16:48:01.135582,343,275,walking,none,none
2023-07-07 16:48:01.345215,339,282,walking,none,none
2023-07-07 16:48:01.551469,330,294,walking,none,none
2023-07-07 16:48:01.758902,318,309,standing,none,none
2023-07-07 16:48:01.964732,313,322,walking,none,none
2023-07-07 16:48:02.172467,308,330,sitting,none,none
2023-07-07 16:48:02.377474,306,332,sitting,none,none
2023-07-07 16:48:02.582049,315,317,sitting,none,none
2023-07-07 16:48:02.786862,316,319,sitting,none,none
2023-07-07 16:48:02.995325,304,304,sitting,none,none
2023-07-07 16:48:03.201489,317,310,sitting,none,none
2023-07-07 16:48:03.407589,322,308,sitting,working,computer
2023-07-07 16:48:03.614032,318,306,sitting,none,none
2023-07-07 16:48:03.821041,318,310,sitting,working,computer
2023-07-07 16:48:04.027507,315,309,sitting,none,none
2023-07-07 16:48:04.232621,316,312,sitting,working,computer
2023-07-07 16:48:04.437831,323,317,sitting,working,computer
2023-07-07 16:48:04.643562,315,309,sitting,working,computer
2023-07-07 16:48:04.849362,315,312,sitting,working,computer
2023-07-07 16:48:05.055934,313,308,sitting,working,computer
2023-07-07 16:48:05.262978,310,316,sitting,working,computer
2023-07-07 16:48:05.469732,313,311,sitting,working,computer
2023-07-07 16:48:05.677135,312,315,sitting,working,computer
2023-07-07 16:48:05.883536,314,312,sitting,working,computer
2023-07-07 16:48:06.090111,311,309,sitting,working,computer
2023-07-07 16:48:06.296490,309,311,sitting,working,computer
2023-07-07 16:48:06.501973,312,309,sitting,working,computer
2023-07-07 16:48:06.708227,326,297,sitting,working,computer
2023-07-07 16:48:06.913958,334,298,walking,none,none
2023-07-07 16:48:07.122579,336,299,walking,none,none
2023-07-07 16:48:07.330508,346,289,sitting,none,none
2023-07-07 16:48:07.536163,342,291,standing,none,none
2023-07-07 16:48:07.743818,353,294,standing,none,none
2023-07-07 16:48:07.949176,348,285,standing,none,none
2023-07-07 16:48:08.154395,352,282,standing,none,none
2023-07-07 16:48:08.360600,354,271,walking,none,none
2023-07-07 16:48:08.570116,354,275,standing,none,none
2023-07-07 16:48:08.777066,372,268,walking,none,none
2023-07-07 16:48:08.983916,394,266,standing,none,none
2023-07-07 16:48:09.191394,417,269,standing,none,none
2023-07-07 16:48:09.396034,428,265,standing,none,none
2023-07-07 16:48:09.603519,426,282,standing,none,none
2023-07-07 16:48:09.811910,433,279,sitting,none,none
2023-07-07 16:48:10.016379,444,299,sitting,none,none
2023-07-07 16:48:10.221062,435,294,standing,none,none
2023-07-07 16:48:10.427583,433,297,standing,none,none
2023-07-07 16:48:10.632302,438,294,standing,none,none
2023-07-07 16:48:10.839657,437,296,standing,none,none
2023-07-07 16:48:11.046119,437,300,standing,none,none
2023-07-07 16:48:11.251038,416,318,sitting,none,none
2023-07-07 16:48:11.457316,407,331,walking,none,none
2023-07-07 16:48:11.662866,402,334,sitting,working,computer
2023-07-07 16:48:11.868834,397,333,sitting,none,none
2023-07-07 16:48:12.075643,414,344,walking,working,computer
2023-07-07 16:48:12.282287,399,325,sitting,working,computer
2023-07-07 16:48:12.488176,396,326,sitting,none,none
2023-07-07 16:48:12.694982,399,326,sitting,working,computer
2023-07-07 16:48:12.899866,396,326,sitting,none,none
2023-07-07 16:48:13.105794,398,325,sitting,working,computer
2023-07-07 16:48:13.311654,397,329,sitting,none,none
2023-07-07 16:48:13.519699,401,329,sitting,working,computer
2023-07-07 16:48:13.726591,385,330,sitting,none,none
2023-07-07 16:48:13.932127,391,325,sitting,none,none
2023-07-07 16:48:14.138417,419,323,standing,none,none
2023-07-07 16:48:14.346009,425,298,sitting,none,none
2023-07-07 16:48:14.550818,433,292,standing,none,none
2023-07-07 16:48:14.756725,434,275,standing,none,none
2023-07-07 16:48:14.963208,455,283,walking,none,none
2023-07-07 16:48:15.168034,443,273,walking,none,none
2023-07-07 16:48:15.374698,433,271,standing,none,none
2023-07-07 16:48:15.580567,440,268,standing,none,none
2023-07-07 16:48:15.786237,445,269,standing,none,none
2023-07-07 16:48:15.992391,453,267,standing,none,none
2023-07-07 16:48:16.196821,502,270,walking,none,none
2023-07-07 16:48:16.402177,502,270,walking,none,none
2023-07-07 16:48:16.609297,507,269,sitting,none,none
2023-07-07 16:48:16.817343,501,272,sitting,none,none
2023-07-07 16:48:17.022999,541,298,sitting,none,none
2023-07-07 16:48:17.230154,535,296,sitting,none,none
2023-07-07 16:48:17.438784,557,318,sitting,none,none
2023-07-07 16:48:17.644780,557,320,sitting,none,none
2023-07-07 16:48:17.849944,573,347,walking,none,none
2023-07-07 16:48:18.055136,560,353,standing,none,none
2023-07-07 16:48:18.261174,554,366,standing,none,none
2023-07-07 16:48:18.465943,539,399,standing,none,none
2023-07-07 16:48:18.671277,528,392,standing,none,none
2023-07-07 16:48:18.877806,518,386,standing,none,none
2023-07-07 16:48:19.082286,500,352,standing,none,none
2023-07-07 16:48:19.290393,490,335,standing,none,none
2023-07-07 16:48:19.497299,480,320,standing,none,none
2023-07-07 16:48:19.703639,522,330,standing,none,none
2023-07-07 16:48:19.908621,535,310,sitting,none,none
2023-07-07 16:48:20.113661,515,301,standing,none,none
2023-07-07 16:48:20.319070,520,291,sitting,none,none
2023-07-07 16:48:20.525032,507,289,standing,none,none
2023-07-07 16:48:20.731201,519,287,sitting,none,none
2023-07-07 16:48:20.935771,525,283,sitting,none,none
2023-07-07 16:48:21.143372,516,302,standing,none,none
2023-07-07 16:48:21.350246,523,296,sitting,none,none
2023-07-07 16:48:21.556027,494,314,walking,none,none
2023-07-07 16:48:21.761634,515,321,standing,none,none
2023-07-07 16:48:21.966158,514,324,standing,none,none
2023-07-07 16:48:22.171316,496,320,standing,none,none
2023-07-07 16:48:22.378530,480,334,walking,working,computer
2023-07-07 16:48:22.584332,486,312,walking,none,none
2023-07-07 16:48:22.790322,500,313,walking,working,computer
2023-07-07 16:48:22.995337,477,328,sitting,none,none
2023-07-07 16:48:23.201343,508,312,walking,none,none
2023-07-07 16:48:23.407296,507,312,walking,none,none
2023-07-07 16:48:23.611607,499,315,walking,none,none
2023-07-07 16:48:23.817186,475,349,walking,none,none
2023-07-07 16:48:24.024975,507,337,walking,none,none
2023-07-07 16:48:24.230736,523,328,walking,none,none
2023-07-07 16:48:24.436091,521,328,walking,none,none
2023-07-07 16:48:24.640923,526,309,sitting,none,none
2023-07-07 16:48:24.845631,512,296,sitting,none,none
2023-07-07 16:48:25.050546,521,298,sitting,none,none
2023-07-07 16:48:25.256247,519,289,sitting,none,none
2023-07-07 16:48:25.462264,554,304,sitting,none,none
2023-07-07 16:48:25.667481,528,328,walking,none,none
2023-07-07 16:48:25.874207,534,324,walking,none,none
2023-07-07 16:48:26.082204,540,320,sitting,none,none
2023-07-07 16:48:26.288843,524,310,sitting,none,none
2023-07-07 16:48:26.496194,555,312,walking,none,none
2023-07-07 16:48:26.701672,540,280,standing,none,none
2023-07-07 16:48:26.906923,562,261,sitting,none,none
2023-07-07 16:48:27.112274,574,275,walking,none,none
2023-07-07 16:48:27.522797,573,182,walking,none,none
2023-07-07 16:48:27.728375,546,157,walking,none,none
2023-07-07 16:48:27.933956,553,131,walking,none,none
2023-07-07 16:48:28.139542,551,125,walking,none,none
2023-07-07 16:48:28.548923,503,49,walking,none,none
2023-07-07 16:48:28.754089,505,43,walking,none,none
2023-07-07 16:48:28.958549,462,28,walking,none,none
2023-07-07 16:48:29.163366,458,26,walking,none,none
2023-07-07 16:48:29.369020,448,23,walking,none,none
2023-07-07 16:48:29.575667,390,33,standing,none,none
2023-07-07 16:48:29.781599,381,31,standing,none,none
2023-07-07 16:48:29.986656,304,31,walking,none,none
2023-07-07 16:48:30.193801,303,12,sitting,none,none
2023-07-07 16:48:30.399305,296,11,walking,none,none
2023-07-07 16:48:30.605282,279,39,walking,none,none
2023-07-07 16:48:30.810798,273,57,walking,none,none
2023-07-07 16:48:31.428015,154,26,walking,none,none
2023-07-07 16:48:31.633917,131,30,walking,none,none
2023-07-07 16:48:31.842835,110,43,walking,none,none
2023-07-07 16:48:32.049577,85,63,walking,none,none
2023-07-07 16:48:32.257159,56,69,walking,none,none
2023-07-07 16:48:32.462609,32,95,walking,none,none
2023-07-07 16:48:32.668032,16,122,walking,none,none
2023-07-07 16:48:32.875654,16,131,walking,none,none
2023-07-07 16:48:33.080938,18,162,walking,none,none
2023-07-07 16:48:33.286449,14,189,standing,none,none
2023-07-07 16:48:33.493261,21,212,walking,none,none
2023-07-07 16:48:33.697867,31,221,walking,none,none
2023-07-07 16:48:33.903950,37,239,walking,none,none
2023-07-07 16:48:34.109444,53,260,walking,none,none
2023-07-07 16:48:34.314334,77,289,walking,none,none
2023-07-07 16:48:34.519959,85,298,walking,none,none
2023-07-07 16:48:34.727161,99,304,walking,none,none
2023-07-07 16:48:34.931660,118,323,walking,none,none
2023-07-07 16:48:35.136930,128,326,walking,none,none
2023-07-07 16:48:35.344019,137,354,walking,none,none
2023-07-07 16:48:35.549000,141,368,walking,none,none
2023-07-07 16:48:35.755803,160,413,walking,none,none
2023-07-07 16:48:35.963026,147,427,walking,none,none
2023-07-07 16:48:36.170486,163,439,walking,none,none
2023-07-07 16:48:36.377749,180,464,walking,none,none
2023-07-07 16:48:36.584453,196,475,walking,none,none
2023-07-07 16:48:36.792103,211,478,walking,none,none
2023-07-07 16:48:36.997846,217,471,walking,none,none
