time,x,y,action,interactions,target_obj
2023-07-07 19:41:31.890914,463,326,standing,none,none
2023-07-07 19:41:32.099169,453,292,sitting,none,none
2023-07-07 19:41:32.305558,477,272,standing,none,none
2023-07-07 19:41:32.511254,486,265,standing,none,none
2023-07-07 19:41:32.717256,453,293,sitting,none,none
2023-07-07 19:41:32.923750,477,274,sitting,none,none
2023-07-07 19:41:33.130077,485,267,standing,none,none
2023-07-07 19:41:33.338466,481,276,standing,none,none
2023-07-07 19:41:33.544965,467,303,standing,none,none
2023-07-07 19:41:33.753520,457,311,standing,none,none
2023-07-07 19:41:33.960557,457,311,standing,none,none
2023-07-07 19:41:34.170532,441,334,sitting,none,none
2023-07-07 19:41:34.376673,441,334,sitting,none,none
2023-07-07 19:41:34.581240,435,345,sitting,none,none
2023-07-07 19:41:34.786407,430,344,sitting,none,none
2023-07-07 19:41:34.994474,425,344,sitting,none,none
2023-07-07 19:41:35.203135,428,346,sitting,none,none
2023-07-07 19:41:35.410108,431,348,sitting,none,none
2023-07-07 19:41:35.618713,426,345,sitting,none,none
2023-07-07 19:41:35.823163,427,348,sitting,none,none
2023-07-07 19:41:36.030497,428,351,sitting,none,none
2023-07-07 19:41:36.237273,426,349,sitting,none,none
2023-07-07 19:41:36.445074,423,346,sitting,none,none
2023-07-07 19:41:36.653520,431,352,sitting,none,none
2023-07-07 19:41:36.860243,431,352,sitting,none,none
2023-07-07 19:41:37.068126,467,343,sitting,none,none
2023-07-07 19:41:37.273934,457,345,sitting,none,none
2023-07-07 19:41:37.478830,426,350,sitting,none,none
2023-07-07 19:41:37.684849,395,427,sitting,none,none
2023-07-07 19:41:38.099654,373,473,sitting,none,none
2023-07-07 19:41:38.306014,372,467,sitting,none,none
2023-07-07 19:41:38.514341,436,394,walking,none,none
2023-07-07 19:41:38.721043,422,410,walking,none,none
2023-07-07 19:41:38.927548,389,446,standing,none,none
2023-07-07 19:41:39.135198,403,375,standing,none,none
2023-07-07 19:41:39.340780,395,321,walking,none,none
2023-07-07 19:41:39.547716,349,345,walking,none,none
2023-07-07 19:41:39.755890,341,328,walking,none,none
2023-07-07 19:41:39.963904,319,358,standing,none,none
2023-07-07 19:41:40.173811,312,378,standing,none,none
2023-07-07 19:41:40.380361,317,334,standing,none,none
2023-07-07 19:41:40.588767,301,370,walking,none,none
2023-07-07 19:41:40.798069,303,331,walking,none,none
2023-07-07 19:41:41.005492,284,363,walking,none,none
2023-07-07 19:41:41.212272,283,311,walking,none,none
2023-07-07 19:41:41.421230,284,354,walking,none,none
2023-07-07 19:41:41.625670,285,316,walking,none,none
2023-07-07 19:41:41.834102,278,343,walking,none,none
2023-07-07 19:41:42.041811,261,304,standing,none,none
2023-07-07 19:41:42.249919,268,292,walking,none,none
2023-07-07 19:41:42.456353,253,275,walking,none,none
2023-07-07 19:41:42.662551,250,275,walking,none,none
2023-07-07 19:41:42.869509,260,290,walking,none,none
2023-07-07 19:41:43.075572,250,280,walking,none,none
2023-07-07 19:41:43.279874,255,290,walking,none,none
2023-07-07 19:41:43.485890,249,274,walking,none,none
2023-07-07 19:41:43.691752,268,306,walking,none,none
2023-07-07 19:41:43.900020,243,270,walking,none,none
2023-07-07 19:41:44.107318,253,292,walking,none,none
2023-07-07 19:41:44.315535,266,310,walking,none,none
2023-07-07 19:41:44.522469,261,293,walking,none,none
2023-07-07 19:41:44.726821,267,301,walking,none,none
2023-07-07 19:41:44.932313,277,312,walking,none,none
2023-07-07 19:41:45.139986,261,285,walking,none,none
2023-07-07 19:41:45.346734,256,278,walking,none,none
2023-07-07 19:41:45.555027,263,299,walking,none,none
2023-07-07 19:41:45.761489,267,314,walking,none,none
2023-07-07 19:41:45.968579,272,330,walking,none,none
2023-07-07 19:41:46.174262,265,332,walking,none,none
2023-07-07 19:41:46.380047,257,289,walking,none,none
2023-07-07 19:41:46.590403,250,291,walking,none,none
2023-07-07 19:41:46.798605,242,292,walking,none,none
2023-07-07 19:41:47.005514,265,318,walking,none,none
2023-07-07 19:41:47.213070,236,306,standing,none,none
2023-07-07 19:41:47.420779,241,344,walking,none,none
2023-07-07 19:41:47.626945,244,344,walking,none,none
2023-07-07 19:41:47.835288,244,351,walking,none,none
2023-07-07 19:41:48.041530,239,336,walking,none,none
2023-07-07 19:41:48.248103,234,321,sitting,none,none
2023-07-07 19:41:48.456345,240,333,sitting,none,none
2023-07-07 19:41:48.664101,248,353,sitting,none,none
2023-07-07 19:41:48.872245,248,358,walking,none,none
2023-07-07 19:41:49.078104,257,332,walking,none,none
2023-07-07 19:41:49.283861,261,323,walking,none,none
2023-07-07 19:41:49.492951,258,312,standing,none,none
2023-07-07 19:41:49.700184,276,308,standing,none,none
2023-07-07 19:41:49.907310,280,311,walking,none,none
2023-07-07 19:41:50.115484,291,315,walking,none,none
2023-07-07 19:41:50.322429,298,327,walking,none,none
2023-07-07 19:41:50.528064,292,340,walking,none,none
2023-07-07 19:41:50.735701,303,356,walking,none,none
2023-07-07 19:41:50.942663,302,364,walking,none,none
2023-07-07 19:41:51.149488,291,367,walking,none,none
2023-07-07 19:41:51.355382,291,371,walking,none,none
2023-07-07 19:41:51.562914,290,369,walking,none,none
2023-07-07 19:41:51.770561,292,380,walking,none,none
2023-07-07 19:41:51.976842,288,374,walking,none,none
2023-07-07 19:41:52.183905,306,362,walking,none,none
2023-07-07 19:41:52.392818,306,356,walking,none,none
2023-07-07 19:41:52.602227,297,338,walking,none,none
2023-07-07 19:41:52.810662,306,330,walking,none,none
2023-07-07 19:41:53.018063,305,322,walking,none,none
2023-07-07 19:41:53.223942,318,324,walking,none,none
2023-07-07 19:41:53.428946,326,329,walking,none,none
2023-07-07 19:41:53.637579,316,324,walking,none,none
2023-07-07 19:41:53.845057,311,323,laying,none,none
2023-07-07 19:41:54.052769,312,318,laying,none,none
2023-07-07 19:41:54.259678,309,316,laying,none,none
2023-07-07 19:41:54.468203,308,323,laying,none,none
2023-07-07 19:41:54.674782,313,323,laying,none,none
2023-07-07 19:41:54.879767,307,327,walking,none,none
2023-07-07 19:41:55.086150,311,329,laying,none,none
2023-07-07 19:41:55.292314,315,339,laying,none,none
2023-07-07 19:41:55.499958,310,338,laying,none,none
2023-07-07 19:41:55.706635,313,344,sitting,none,none
2023-07-07 19:41:55.914943,315,343,walking,none,none
2023-07-07 19:41:56.123326,309,338,laying,none,none
2023-07-07 19:41:56.328175,313,343,sitting,none,none
2023-07-07 19:41:56.535040,310,341,laying,none,none
2023-07-07 19:41:56.741260,314,346,laying,none,none
2023-07-07 19:41:56.946692,309,341,laying,none,none
2023-07-07 19:41:57.153672,312,343,sitting,none,none
2023-07-07 19:41:57.360681,307,341,sitting,none,none
2023-07-07 19:41:57.568709,313,344,sitting,none,none
2023-07-07 19:41:57.773794,308,341,laying,none,none
2023-07-07 19:41:57.978232,309,341,laying,none,none
2023-07-07 19:41:58.182661,310,346,laying,none,none
2023-07-07 19:41:58.390566,307,345,laying,none,none
2023-07-07 19:41:58.597529,311,350,sitting,none,none
2023-07-07 19:41:58.805551,310,352,laying,none,none
2023-07-07 19:41:59.012336,315,359,laying,none,none
2023-07-07 19:41:59.219228,313,349,laying,none,none
2023-07-07 19:41:59.424416,313,349,laying,none,none
2023-07-07 19:41:59.629615,301,338,laying,none,none
2023-07-07 19:41:59.838075,299,333,sitting,none,none
2023-07-07 19:42:00.045928,305,338,walking,none,none
2023-07-07 19:42:00.254331,295,328,walking,none,none
2023-07-07 19:42:00.461011,294,323,walking,none,none
2023-07-07 19:42:00.667942,287,309,walking,none,none
2023-07-07 19:42:00.876190,266,296,walking,none,none
2023-07-07 19:42:01.080720,275,301,walking,none,none
2023-07-07 19:42:01.287165,275,308,walking,none,none
2023-07-07 19:42:01.493073,279,317,walking,none,none
2023-07-07 19:42:01.699556,269,321,walking,none,none
2023-07-07 19:42:01.906572,264,339,walking,none,none
2023-07-07 19:42:02.113250,239,347,walking,none,none
2023-07-07 19:42:02.320261,240,358,walking,none,none
2023-07-07 19:42:02.525348,237,376,walking,none,none
2023-07-07 19:42:02.730319,230,385,walking,none,none
2023-07-07 19:42:02.936723,233,391,walking,none,none
2023-07-07 19:42:03.144756,235,396,walking,none,none
2023-07-07 19:42:03.350985,246,414,walking,none,none
2023-07-07 19:42:03.559022,260,419,walking,none,none
2023-07-07 19:42:03.767919,262,415,walking,none,none
2023-07-07 19:42:03.974342,265,373,sitting,none,none
2023-07-07 19:42:04.178797,245,352,sitting,none,none
2023-07-07 19:42:04.385010,248,341,sitting,none,none
2023-07-07 19:42:04.593135,262,290,sitting,none,none
2023-07-07 19:42:04.800012,267,277,walking,none,none
2023-07-07 19:42:05.004914,293,254,walking,none,none
2023-07-07 19:42:05.211639,296,250,walking,none,none
2023-07-07 19:42:05.419926,334,245,walking,none,none
2023-07-07 19:42:05.625932,370,240,walking,none,none
2023-07-07 19:42:05.832039,366,245,walking,none,none
2023-07-07 19:42:06.039379,389,258,walking,none,none
2023-07-07 19:42:06.247363,441,256,walking,none,none
2023-07-07 19:42:06.455982,489,264,walking,none,none
2023-07-07 19:42:06.663153,506,279,sitting,none,none
2023-07-07 19:42:06.873241,508,288,standing,none,none
2023-07-07 19:42:07.077944,532,312,standing,none,none
2023-07-07 19:42:07.284422,549,331,standing,none,none
2023-07-07 19:42:07.697500,448,455,walking,none,none
2023-07-07 19:42:07.905174,468,460,walking,none,none
2023-07-07 19:42:09.763312,232,457,walking,none,none
2023-07-07 19:42:09.970832,195,424,walking,none,none
2023-07-07 19:42:10.177181,191,416,walking,none,none
2023-07-07 19:42:10.384930,192,395,walking,none,none
2023-07-07 19:42:10.592860,270,409,walking,none,none
2023-07-07 19:42:10.800565,265,405,walking,none,none
2023-07-07 19:42:11.008117,170,346,standing,none,none
2023-07-07 19:42:11.215236,161,345,walking,none,none
2023-07-07 19:42:11.419825,141,316,walking,none,none
2023-07-07 19:42:11.624629,122,318,walking,none,none
2023-07-07 19:42:11.829541,109,306,walking,none,none
2023-07-07 19:42:12.036659,173,336,walking,none,none
2023-07-07 19:42:12.243743,141,323,walking,none,none
2023-07-07 19:42:12.451324,69,294,walking,none,none
2023-07-07 19:42:12.657954,60,296,walking,none,none
2023-07-07 19:42:12.864112,47,301,walking,none,none
2023-07-07 19:42:13.069176,37,309,walking,none,none
2023-07-07 19:42:13.274900,36,293,walking,none,none
2023-07-07 19:42:13.479575,125,345,walking,none,none
2023-07-07 19:42:13.685541,126,333,walking,none,none
2023-07-07 19:42:13.891630,31,291,walking,none,none
2023-07-07 19:42:14.099107,143,342,walking,none,none
2023-07-07 19:42:14.308209,152,347,standing,none,none
2023-07-07 19:42:14.515680,33,302,walking,none,none
2023-07-07 19:42:14.723808,144,329,walking,none,none
2023-07-07 19:42:14.929057,144,341,walking,none,none
2023-07-07 19:42:15.136470,130,332,walking,none,none
2023-07-07 19:42:15.343135,39,290,walking,none,none
2023-07-07 19:42:15.551917,151,333,walking,none,none
2023-07-07 19:42:15.760597,122,320,walking,none,none
2023-07-07 19:42:15.968681,46,284,walking,none,none
2023-07-07 19:42:16.174153,123,317,walking,none,none
2023-07-07 19:42:16.379413,117,321,walking,none,none
2023-07-07 19:42:16.587404,43,284,walking,none,none
2023-07-07 19:42:16.794123,109,313,walking,none,none
2023-07-07 19:42:17.002722,128,322,walking,none,none
2023-07-07 19:42:17.209481,35,293,walking,none,none
2023-07-07 19:42:17.416866,128,321,walking,none,none
2023-07-07 19:42:17.623610,129,318,walking,none,none
2023-07-07 19:42:17.829897,117,311,walking,none,none
2023-07-07 19:42:18.038469,39,279,walking,none,none
2023-07-07 19:42:18.246663,41,273,standing,none,none
2023-07-07 19:42:18.452701,36,283,walking,none,none
2023-07-07 19:42:18.658406,38,280,standing,none,none
2023-07-07 19:42:18.866076,37,286,walking,none,none
2023-07-07 19:42:19.073473,37,287,walking,none,none
2023-07-07 19:42:19.278175,35,283,walking,none,none
2023-07-07 19:42:19.484105,36,301,walking,none,none
2023-07-07 19:42:19.690979,37,302,walking,none,none
2023-07-07 19:42:19.897136,35,294,walking,none,none
2023-07-07 19:42:20.104990,37,285,walking,none,none
2023-07-07 19:42:20.312014,117,317,walking,none,none
2023-07-07 19:42:20.518410,149,322,walking,none,none
2023-07-07 19:42:20.724036,40,281,walking,none,none
2023-07-07 19:42:20.928745,40,280,walking,none,none
2023-07-07 19:42:21.135963,40,281,walking,none,none
2023-07-07 19:42:21.342847,38,286,walking,none,none
2023-07-07 19:42:21.550977,147,316,walking,none,none
2023-07-07 19:42:21.758029,133,307,walking,none,none
2023-07-07 19:42:21.964986,117,312,walking,none,none
2023-07-07 19:42:22.172124,39,286,walking,none,none
2023-07-07 19:42:22.377652,127,316,walking,none,none
2023-07-07 19:42:22.583818,121,311,walking,none,none
2023-07-07 19:42:22.791909,39,280,walking,none,none
2023-07-07 19:42:22.999956,38,285,walking,none,none
2023-07-07 19:42:23.206715,38,285,walking,none,none
2023-07-07 19:42:23.411822,38,289,walking,none,none
2023-07-07 19:42:23.618752,38,283,walking,none,none
2023-07-07 19:42:23.823621,38,288,walking,none,none
2023-07-07 19:42:24.030169,43,281,walking,none,none
2023-07-07 19:42:24.238571,41,281,walking,none,none
2023-07-07 19:42:24.446488,42,281,walking,none,none
2023-07-07 19:42:24.654443,40,284,walking,none,none
2023-07-07 19:42:24.860100,41,280,walking,none,none
2023-07-07 19:42:25.067995,39,283,walking,none,none
2023-07-07 19:42:25.274003,107,310,walking,none,none
2023-07-07 19:42:25.479021,137,321,walking,none,none
2023-07-07 19:42:25.684645,39,288,walking,none,none
2023-07-07 19:42:25.891805,123,312,walking,none,none
2023-07-07 19:42:26.098932,106,314,walking,none,none
2023-07-07 19:42:26.307383,41,282,standing,none,none
2023-07-07 19:42:26.514184,94,306,walking,none,none
2023-07-07 19:42:26.721781,125,316,walking,none,none
2023-07-07 19:42:26.926297,102,302,walking,none,none
2023-07-07 19:42:27.132322,39,282,walking,none,none
2023-07-07 19:42:27.341247,136,316,walking,none,none
2023-07-07 19:42:27.548601,134,320,walking,none,none
2023-07-07 19:42:27.757534,40,281,walking,none,none
2023-07-07 19:42:27.965116,45,284,standing,none,none
2023-07-07 19:42:28.174505,43,291,walking,none,none
2023-07-07 19:42:28.379849,41,286,walking,none,none
2023-07-07 19:42:28.586321,41,287,walking,none,none
2023-07-07 19:42:28.794406,110,314,walking,none,none
2023-07-07 19:42:29.001559,119,311,walking,none,none
2023-07-07 19:42:29.208942,36,291,walking,none,none
2023-07-07 19:42:29.418979,128,321,walking,none,none
2023-07-07 19:42:29.625642,144,331,walking,none,none
2023-07-07 19:42:29.831597,39,298,standing,none,none
2023-07-07 19:42:30.039279,32,307,standing,none,none
2023-07-07 19:42:30.247415,32,288,walking,none,none
2023-07-07 19:42:30.454312,33,287,walking,none,none
2023-07-07 19:42:30.660699,34,291,walking,none,none
2023-07-07 19:42:30.870376,41,282,standing,none,none
2023-07-07 19:42:31.075396,38,289,walking,none,none
2023-07-07 19:42:31.280204,42,284,walking,none,none
2023-07-07 19:42:31.486404,41,289,walking,none,none
2023-07-07 19:42:31.692340,42,281,walking,none,none
2023-07-07 19:42:31.898624,93,329,walking,none,none
2023-07-07 19:42:32.106403,111,341,walking,none,none
2023-07-07 19:42:32.313380,115,339,walking,none,none
2023-07-07 19:42:32.520146,91,314,walking,none,none
2023-07-07 19:42:32.725895,89,307,walking,none,none
2023-07-07 19:42:32.930921,114,317,walking,none,none
2023-07-07 19:42:33.138884,72,291,walking,none,none
2023-07-07 19:42:33.346311,117,298,walking,none,none
2023-07-07 19:42:33.555256,137,277,walking,none,none
2023-07-07 19:42:33.762106,90,269,walking,none,none
2023-07-07 19:42:33.970121,108,262,walking,none,none
2023-07-07 19:42:34.178093,90,249,walking,none,none
2023-07-07 19:42:34.386024,117,231,walking,none,none
2023-07-07 19:42:34.593415,29,281,walking,none,none
2023-07-07 19:42:34.800705,82,243,walking,none,none
2023-07-07 19:42:35.009045,87,233,walking,none,none
2023-07-07 19:42:35.216906,102,219,walking,none,none
2023-07-07 19:42:35.424567,117,201,walking,none,none
2023-07-07 19:42:35.629714,111,208,walking,none,none
2023-07-07 19:42:35.837167,110,215,walking,none,none
2023-07-07 19:42:36.043837,93,252,walking,none,none
2023-07-07 19:42:36.252223,96,238,walking,none,none
2023-07-07 19:42:36.459028,94,235,walking,none,none
2023-07-07 19:42:36.666121,92,233,walking,none,none
2023-07-07 19:42:36.874251,94,235,walking,none,none
2023-07-07 19:42:37.079466,97,224,walking,none,none
2023-07-07 19:42:37.287446,97,224,walking,none,none
2023-07-07 19:42:37.494704,102,208,walking,none,none
2023-07-07 19:42:37.702067,74,281,walking,none,none
2023-07-07 19:42:37.909191,90,241,walking,none,none
2023-07-07 19:42:38.116694,100,219,walking,none,none
2023-07-07 19:42:38.324348,94,236,walking,none,none
2023-07-07 19:42:38.529908,96,209,walking,none,none
2023-07-07 19:42:38.737235,109,164,walking,none,none
2023-07-07 19:42:38.943274,111,140,walking,none,none
2023-07-07 19:42:39.151644,104,148,walking,none,none
2023-07-07 19:42:39.358188,90,149,walking,none,none
2023-07-07 19:42:39.565544,76,147,walking,none,none
2023-07-07 19:42:39.772761,70,187,walking,none,none
2023-07-07 19:42:39.978954,63,189,walking,none,none
2023-07-07 19:42:40.187610,66,246,standing,none,none
2023-07-07 19:42:40.394846,65,209,walking,none,none
2023-07-07 19:42:40.603810,64,209,walking,none,none
2023-07-07 19:42:40.810831,60,193,walking,none,none
2023-07-07 19:42:41.018689,56,171,walking,none,none
2023-07-07 19:42:41.224471,60,206,walking,none,none
2023-07-07 19:42:41.430121,47,149,walking,none,none
2023-07-07 19:42:41.638047,61,194,walking,none,none
2023-07-07 19:42:41.843808,51,161,walking,none,none
2023-07-07 19:42:42.050757,60,218,walking,none,none
2023-07-07 19:42:42.258051,53,179,walking,none,none
2023-07-07 19:42:42.465530,53,174,walking,none,none
2023-07-07 19:42:42.673776,62,209,walking,none,none
2023-07-07 19:42:42.878861,58,183,walking,none,none
2023-07-07 19:42:43.084313,62,198,walking,none,none
2023-07-07 19:42:43.291383,56,184,walking,none,none
2023-07-07 19:42:43.498554,62,206,walking,none,none
2023-07-07 19:42:43.706155,65,211,walking,none,none
2023-07-07 19:42:43.912664,65,218,walking,none,none
2023-07-07 19:42:44.119375,64,216,walking,none,none
2023-07-07 19:42:44.325343,63,217,walking,none,none
2023-07-07 19:42:44.529765,69,247,walking,none,none
2023-07-07 19:42:44.735825,62,218,walking,none,none
2023-07-07 19:42:44.941520,58,189,walking,none,none
2023-07-07 19:42:45.148352,73,245,walking,none,none
2023-07-07 19:42:45.356907,71,243,walking,none,none
2023-07-07 19:42:45.563220,60,206,walking,none,none
2023-07-07 19:42:45.770680,56,186,walking,none,none
2023-07-07 19:42:45.976604,54,192,walking,none,none
2023-07-07 19:42:46.181561,52,181,walking,none,none
2023-07-07 19:42:46.388317,49,162,walking,none,none
2023-07-07 19:42:46.595050,60,229,walking,none,none
2023-07-07 19:42:46.803687,50,179,walking,none,none
2023-07-07 19:42:47.010818,51,145,walking,none,none
2023-07-07 19:42:47.218534,51,163,walking,none,none
2023-07-07 19:42:47.423300,60,204,walking,none,none
2023-07-07 19:42:47.627899,61,215,walking,none,none
2023-07-07 19:42:47.834880,69,238,walking,none,none
2023-07-07 19:42:48.043128,59,225,walking,none,none
2023-07-07 19:42:48.253821,53,193,walking,none,none
2023-07-07 19:42:48.460291,57,197,walking,none,none
2023-07-07 19:42:48.669802,49,180,walking,none,none
2023-07-07 19:42:48.878973,57,217,walking,none,none
2023-07-07 19:42:49.086172,57,196,walking,none,none
2023-07-07 19:42:49.293142,65,237,walking,none,none
2023-07-07 19:42:49.500180,68,239,walking,none,none
2023-07-07 19:42:49.707685,59,193,walking,none,none
2023-07-07 19:42:49.915270,57,190,walking,none,none
2023-07-07 19:42:50.123865,53,182,walking,none,none
2023-07-07 19:42:50.329097,64,217,walking,none,none
2023-07-07 19:42:50.535951,54,176,walking,none,none
2023-07-07 19:42:50.742753,51,160,walking,none,none
2023-07-07 19:42:50.949396,58,185,walking,none,none
2023-07-07 19:42:51.158021,56,184,walking,none,none
2023-07-07 19:42:51.364704,60,225,walking,none,none
2023-07-07 19:42:51.571267,55,210,standing,none,none
2023-07-07 19:42:51.776492,48,158,walking,none,none
2023-07-07 19:42:51.981133,57,216,walking,none,none
2023-07-07 19:42:52.188985,53,192,walking,none,none
2023-07-07 19:42:52.396305,58,216,walking,none,none
2023-07-07 19:42:52.603496,51,189,walking,none,none
2023-07-07 19:42:52.809765,45,164,walking,none,none
2023-07-07 19:42:53.017105,62,234,walking,none,none
2023-07-07 19:42:53.223495,56,184,walking,none,none
2023-07-07 19:42:53.428526,60,206,walking,none,none
2023-07-07 19:42:53.637195,68,246,walking,none,none
2023-07-07 19:42:53.844188,68,238,walking,none,none
2023-07-07 19:42:54.051337,60,206,walking,none,none
2023-07-07 19:42:54.257935,59,207,walking,none,none
2023-07-07 19:42:54.465920,59,196,walking,none,none
2023-07-07 19:42:54.674404,56,196,walking,none,none
2023-07-07 19:42:54.879222,62,226,walking,none,none
2023-07-07 19:42:55.085662,43,146,walking,none,none
2023-07-07 19:42:55.294177,52,192,walking,none,none
2023-07-07 19:42:55.503782,51,181,walking,none,none
2023-07-07 19:42:55.710895,57,207,walking,none,none
2023-07-07 19:42:55.919618,51,176,walking,none,none
2023-07-07 19:42:56.125876,54,186,walking,none,none
2023-07-07 19:42:56.331899,56,198,walking,none,none
2023-07-07 19:42:56.542116,54,187,walking,none,none
2023-07-07 19:42:56.748075,54,209,walking,none,none
2023-07-07 19:42:56.954240,50,183,walking,none,none
2023-07-07 19:42:57.160632,59,212,walking,none,none
2023-07-07 19:42:57.368694,52,192,standing,none,none
