time,x,y,action,interactions,target_obj
52:23.9,159,199,sitting,drinking,bottle
52:24.2,153,205,sitting,none,none
52:24.4,152,201,sitting,none,none
52:24.7,161,204,sitting,none,none
52:25.0,163,215,sitting,none,none
52:25.2,143,241,walking,none,none
52:25.5,141,248,walking,none,none
52:25.7,135,253,walking,none,none
52:26.0,129,250,walking,none,none
52:26.2,129,250,walking,none,none
52:26.5,130,272,walking,none,none
52:26.8,137,283,walking,none,none
52:27.0,144,294,walking,none,none
52:27.3,144,295,walking,none,none
52:27.5,133,311,walking,none,none
52:27.8,110,321,walking,none,none
52:28.1,87,329,walking,none,none
52:28.3,63,314,walking,none,none
52:28.6,51,318,laying,none,none
52:28.9,43,336,laying,none,none
52:29.1,40,358,laying,none,none
52:29.4,43,365,laying,none,none
52:29.6,36,402,sitting,none,none
52:29.9,37,417,walking,none,none
52:30.2,40,413,laying,none,none
52:30.4,43,415,laying,none,none
52:30.7,43,421,laying,none,none
52:30.9,43,441,laying,none,none
52:31.2,43,441,laying,none,none
52:31.4,42,442,laying,none,none
52:31.7,43,440,laying,none,none
52:31.9,46,443,laying,none,none
52:32.2,48,450,laying,none,none
52:32.4,50,441,laying,none,none
52:32.7,53,426,laying,none,none
52:33.0,54,420,laying,none,none
52:33.2,44,441,laying,none,none
52:33.5,45,429,laying,none,none
52:33.7,45,417,laying,none,none
52:34.0,36,429,laying,none,none
52:34.3,33,424,laying,none,none
52:34.5,31,419,laying,none,none
52:34.7,30,406,laying,none,none
52:35.7,45,367,laying,none,none
52:35.9,51,379,laying,none,none
52:36.2,56,391,laying,none,none
52:36.4,62,405,laying,none,none
52:36.7,62,405,laying,none,none
52:36.9,66,398,laying,none,none
52:37.2,76,405,sitting,none,none
52:37.5,78,424,laying,none,none
52:37.7,80,444,laying,none,none
52:38.0,91,413,laying,none,none
52:38.2,91,410,laying,none,none
52:38.4,92,407,laying,none,none
52:38.7,88,381,laying,none,none
52:38.9,83,383,laying,none,none
52:39.2,77,385,laying,none,none
52:39.4,70,391,laying,none,none
52:39.7,63,422,laying,none,none
52:39.9,55,456,laying,none,none
52:40.2,60,423,laying,none,none
52:40.5,62,410,laying,none,none
52:40.8,63,397,laying,none,none
52:41.0,62,398,laying,none,none
52:41.2,62,402,laying,none,none
52:41.5,60,412,laying,none,none
52:41.8,59,420,laying,none,none
52:42.1,57,422,laying,none,none
52:42.3,57,421,laying,none,none
52:42.6,58,414,laying,none,none
52:42.8,59,408,laying,none,none
52:43.1,58,417,laying,none,none
52:43.3,57,404,laying,none,none
52:43.5,57,392,laying,none,none
52:43.8,53,392,laying,none,none
52:44.0,53,392,laying,none,none
52:46.4,30,449,sitting,none,none
52:46.6,41,419,laying,none,none
52:46.9,51,392,laying,none,none
52:47.1,60,390,laying,none,none
52:47.4,57,408,laying,none,none
52:47.6,58,414,laying,none,none
52:47.9,63,403,laying,none,none
52:48.2,65,393,sitting,none,none
52:48.4,68,395,laying,none,none
52:48.7,69,417,laying,none,none
52:49.0,68,438,laying,none,none
52:49.2,81,379,laying,none,none
52:49.5,81,388,laying,none,none
52:49.7,81,398,laying,none,none
52:50.0,84,404,laying,none,none
52:50.2,94,400,laying,none,none
52:50.5,99,390,laying,none,none
52:50.7,107,379,laying,none,none
52:50.9,108,374,laying,none,none
52:51.2,109,370,laying,none,none
52:51.5,113,365,laying,none,none
52:51.7,115,364,laying,none,none
52:52.0,117,364,laying,none,none
52:52.2,117,380,laying,none,none
52:52.5,110,378,laying,none,none
52:52.7,103,377,laying,none,none
52:52.9,98,360,laying,none,none
52:53.2,91,337,laying,none,none
52:53.4,89,330,laying,none,none
52:53.7,67,396,laying,none,none
52:53.9,67,396,laying,none,none
52:54.3,65,381,laying,none,none
52:54.5,30,484,laying,none,none
52:55.3,7,435,laying,none,none
52:55.5,11,408,sitting,none,none
52:55.7,15,384,sitting,none,none
52:56.0,18,355,sitting,none,none
52:56.3,24,340,sitting,none,none
52:56.5,34,303,sitting,none,none
52:56.8,35,286,walking,none,none
52:57.0,33,289,walking,none,none
52:57.2,39,266,walking,none,none
52:57.5,42,247,walking,none,none
52:57.8,46,217,walking,none,none
52:58.0,48,193,walking,none,none
52:58.3,58,144,walking,none,none
52:58.5,67,125,walking,none,none
52:58.8,79,105,walking,none,none
52:59.0,108,64,walking,none,none
52:59.3,123,48,walking,none,none
52:59.5,144,39,walking,none,none
52:59.8,165,34,walking,none,none
53:00.0,209,22,walking,none,none
53:00.2,215,21,walking,none,none
53:00.7,297,8,walking,none,none
53:00.9,336,9,walking,none,none
53:01.2,358,0,walking,none,none
53:01.4,403,17,walking,none,none
53:01.7,411,17,walking,none,none
53:01.9,470,4,sitting,none,none
53:03.1,538,123,walking,none,none
53:03.4,537,142,walking,none,none
53:03.6,538,166,sitting,none,none
53:03.9,524,192,sitting,none,none
53:04.2,518,223,walking,none,none
53:04.5,524,271,walking,none,none
53:04.8,524,291,sitting,none,none
53:05.0,522,314,sitting,none,none
53:05.2,519,340,walking,none,none
53:05.4,541,389,walking,none,none
53:05.7,573,428,walking,none,none
53:05.9,576,444,walking,none,none
53:07.1,543,401,walking,none,none
53:07.3,543,401,walking,none,none
53:07.6,545,368,walking,none,none
53:07.9,534,350,walking,none,none
53:08.1,527,332,walking,none,none
53:08.4,518,296,sitting,none,none
53:08.6,498,288,sitting,none,none
53:08.9,476,286,sitting,none,none
53:09.2,424,275,standing,none,none
53:09.4,416,261,standing,none,none
53:09.6,392,268,standing,none,none
53:09.9,368,244,walking,none,none
53:10.1,353,211,walking,none,none
53:10.4,346,210,standing,none,none
53:10.6,299,180,walking,none,none
53:10.9,326,144,walking,none,none
53:11.2,338,112,walking,none,none
53:11.4,321,108,standing,none,none
53:11.7,330,85,walking,none,none
53:11.9,367,41,walking,none,none
53:12.2,389,37,walking,none,none
53:12.5,410,28,walking,none,none
53:14.4,458,11,sitting,none,none
53:14.7,411,29,sitting,none,none
53:15.0,389,37,sitting,none,none
53:15.2,374,47,walking,none,none
53:15.5,375,48,walking,none,none
53:15.7,332,87,walking,none,none
53:16.0,340,94,walking,none,none
53:16.3,335,127,walking,none,none
53:16.5,317,161,walking,none,none
53:16.8,323,183,standing,none,none
53:17.1,323,221,standing,none,none
53:17.3,317,237,walking,none,none
53:17.6,293,258,walking,none,none
53:17.8,280,283,walking,none,none
53:18.1,261,298,walking,none,none
53:18.3,244,320,walking,none,none
53:18.5,233,363,walking,none,none
53:18.7,227,376,walking,none,none
53:19.0,226,401,walking,none,none
53:19.2,220,427,walking,none,none
53:19.5,216,431,walking,none,none
53:19.8,194,464,standing,none,none
53:20.0,192,483,standing,none,none
53:20.2,172,451,walking,none,none
53:20.5,165,422,walking,none,none
53:20.8,159,407,walking,none,none
53:21.0,160,392,walking,none,none
53:21.2,159,368,walking,none,none
53:21.5,149,331,walking,none,none
53:21.7,142,332,walking,none,none
53:22.0,117,302,walking,none,none
53:22.2,98,291,standing,none,none
53:22.4,77,297,walking,none,none
53:22.7,68,281,walking,none,none
53:22.9,36,264,walking,none,none
53:23.2,30,254,walking,none,none
53:23.4,16,208,walking,none,none
53:23.7,12,203,walking,none,none
53:23.9,0,164,standing,none,none
53:24.7,5,78,walking,none,none
53:24.9,12,63,walking,none,none
53:25.2,36,32,walking,none,none
53:25.5,63,32,walking,none,none
53:25.8,100,55,walking,none,none
53:26.0,99,69,walking,none,none
53:26.3,109,74,walking,none,none
53:26.5,109,96,walking,none,none
53:26.8,105,141,walking,none,none
53:27.1,100,168,walking,none,none
53:27.4,104,206,walking,none,none
53:27.6,108,224,walking,none,none
53:27.8,116,241,walking,none,none
53:28.1,137,269,walking,none,none
53:28.3,145,274,walking,none,none
53:28.6,180,290,walking,none,none
53:28.9,216,297,walking,none,none
53:29.2,238,289,walking,none,none
53:29.4,259,264,walking,none,none
53:29.7,276,290,walking,none,none
53:29.9,299,251,walking,none,none
53:30.1,303,240,walking,none,none
53:30.4,322,183,walking,none,none
53:30.6,304,186,walking,none,none
53:30.9,286,164,walking,none,none
53:31.1,294,110,walking,none,none
53:31.4,296,101,walking,none,none
53:31.6,269,75,standing,none,none
53:31.9,269,62,walking,none,none
53:32.2,233,60,walking,none,none
53:32.4,212,67,standing,none,none
53:32.7,172,54,walking,none,none
53:33.0,167,41,walking,none,none
53:33.2,169,10,walking,none,none
53:37.1,546,24,sitting,none,none
53:37.3,546,24,sitting,none,none
53:38.0,546,146,walking,none,none
53:38.3,534,161,walking,none,none
53:38.6,515,210,walking,none,none
53:38.8,515,225,sitting,none,none
53:39.0,530,242,sitting,none,none
53:39.3,533,257,walking,none,none
53:39.5,497,280,standing,none,none
53:39.7,491,275,standing,none,none
53:40.0,488,278,standing,none,none
53:40.2,478,281,standing,none,none
53:40.4,450,275,standing,none,none
53:40.7,422,278,standing,none,none
53:41.0,398,284,standing,none,none
53:41.2,358,282,standing,none,none
53:41.5,326,294,standing,none,none
53:41.7,310,301,walking,none,none
53:42.0,270,303,walking,none,none
53:42.3,263,313,walking,none,none
53:42.6,244,341,walking,none,none
53:42.8,240,354,walking,none,none
53:43.1,236,406,walking,none,none
53:43.3,239,411,walking,none,none
53:43.6,241,431,walking,none,none
53:43.8,238,465,walking,none,none
53:44.8,170,480,walking,none,none
53:45.0,160,472,walking,none,none
53:45.3,160,479,standing,none,none
53:45.5,156,404,walking,none,none
53:45.7,155,403,walking,none,none
53:46.0,154,397,walking,none,none
53:46.3,144,356,standing,none,none
53:46.5,125,330,standing,none,none
53:46.8,113,322,walking,none,none
53:47.0,89,335,walking,none,none
53:47.3,63,318,standing,none,none
53:47.5,34,302,standing,none,none
53:47.8,20,311,walking,none,none
53:48.0,3,284,walking,none,none
53:48.3,5,243,walking,none,none
53:48.5,0,219,walking,none,none
53:49.8,2,28,walking,none,none
53:50.0,14,18,walking,none,none
53:50.3,28,7,walking,none,none
53:50.8,87,0,walking,none,none
53:51.1,117,27,walking,none,none
53:51.3,122,25,walking,none,none
53:51.6,129,37,walking,none,none
53:51.9,126,75,walking,none,none
53:52.1,126,75,walking,none,none
53:52.4,119,124,walking,none,none
53:52.7,108,153,walking,none,none
53:53.0,101,179,walking,none,none
53:53.2,97,210,walking,none,none
53:53.5,104,236,walking,none,none
53:53.7,108,252,walking,none,none
53:54.0,127,264,walking,none,none
53:54.2,154,292,walking,none,none
53:54.5,186,291,walking,none,none
53:54.8,215,302,walking,none,none
53:55.1,260,295,walking,none,none
53:55.3,287,290,walking,none,none
53:55.6,337,280,walking,none,none
53:55.8,376,262,walking,none,none
53:56.1,417,246,walking,none,none
53:56.3,472,243,sitting,none,none
53:56.6,475,254,sitting,none,none
53:56.9,494,274,sitting,none,none
53:57.2,519,298,sitting,none,none
53:57.4,528,312,sitting,none,none
53:57.7,539,325,sitting,none,none
53:57.9,550,338,sitting,none,none
54:00.9,540,237,sitting,none,none
54:01.2,540,237,sitting,none,none
54:01.5,548,194,sitting,none,none
54:01.7,548,194,sitting,none,none
54:02.7,549,5,sitting,none,none
54:02.9,549,5,sitting,none,none
54:03.2,511,12,sitting,none,none
54:03.5,445,22,standing,none,none
54:03.7,416,27,standing,none,none
54:04.0,378,28,sitting,none,none
54:04.2,365,28,walking,none,none
54:04.6,348,25,walking,none,none
54:04.8,310,10,walking,none,none
54:05.1,278,16,walking,none,none
54:05.4,248,24,walking,none,none
54:05.8,194,39,walking,none,none
54:06.1,155,57,walking,none,none
54:06.5,126,80,walking,none,none
54:06.8,92,104,walking,none,none
54:07.1,60,129,walking,none,none
54:07.5,22,171,walking,none,none
