time,x,y,action,interactions,target_obj
59:02.7,158,342,walking,none,none
59:02.9,159,350,walking,none,none
59:03.1,145,339,walking,none,none
59:03.3,136,332,walking,none,none
59:03.5,132,327,walking,none,none
59:03.7,125,323,walking,none,none
59:04.0,123,322,walking,none,none
59:04.2,121,320,walking,none,none
59:04.4,124,315,walking,none,none
59:04.6,123,321,walking,none,none
59:04.8,127,309,walking,none,none
59:05.0,134,312,walking,none,none
59:05.2,164,291,walking,none,none
59:05.4,166,301,walking,none,none
59:05.6,152,307,walking,none,none
59:05.8,166,333,walking,none,none
59:06.0,174,322,walking,none,none
59:06.2,220,263,walking,none,none
59:06.5,232,253,walking,none,none
59:06.7,254,210,walking,none,none
59:06.9,249,224,walking,none,none
59:07.1,199,292,walking,none,none
59:07.3,217,289,walking,none,none
59:07.5,220,286,walking,none,none
59:07.7,228,287,walking,none,none
59:07.9,237,289,walking,none,none
59:08.1,239,271,walking,none,none
59:08.3,243,268,walking,none,none
59:08.5,243,253,walking,none,none
59:08.7,242,254,walking,none,none
59:09.0,242,241,walking,none,none
59:09.2,243,247,walking,none,none
59:09.4,244,248,walking,none,none
59:09.6,260,261,walking,none,none
59:09.8,262,253,walking,none,none
59:10.0,271,244,walking,none,none
59:10.2,277,261,walking,none,none
59:10.4,280,251,walking,none,none
59:10.6,289,262,walking,none,none
59:10.8,290,245,walking,none,none
59:11.0,296,257,walking,none,none
59:11.2,285,258,walking,none,none
59:11.4,274,258,walking,none,none
59:11.7,276,271,walking,none,none
59:11.9,259,274,walking,none,none
59:12.1,248,283,walking,none,none
59:12.3,241,279,walking,none,none
59:12.5,218,225,walking,none,none
59:12.7,201,190,walking,none,none
59:12.9,180,175,walking,none,none
59:13.1,185,215,walking,none,none
59:13.3,171,232,walking,none,none
59:13.5,158,234,walking,none,none
59:13.7,198,269,walking,none,none
59:13.9,196,289,walking,none,none
59:14.1,182,293,walking,none,none
59:14.4,183,298,walking,none,none
59:14.6,175,283,walking,none,none
59:14.8,175,285,walking,none,none
59:15.0,171,272,walking,none,none
59:15.2,173,275,walking,none,none
59:15.4,170,270,walking,none,none
59:15.6,172,271,walking,none,none
59:15.8,171,274,walking,none,none
59:16.0,170,273,walking,none,none
59:16.2,169,275,walking,none,none
59:16.4,169,274,walking,none,none
59:16.6,170,277,walking,none,none
59:16.8,173,283,walking,none,none
59:17.1,170,270,walking,none,none
59:17.3,173,284,walking,none,none
59:17.5,169,269,walking,none,none
59:17.7,163,267,standing,none,none
59:17.9,162,257,walking,none,none
59:18.1,171,276,walking,none,none
59:18.3,171,276,walking,none,none
59:18.5,171,277,walking,none,none
59:18.7,170,278,walking,none,none
59:18.9,167,271,walking,none,none
59:19.1,169,280,walking,none,none
59:19.3,168,273,walking,none,none
59:19.5,171,280,walking,none,none
59:19.7,170,270,walking,none,none
59:19.9,170,282,walking,none,none
59:20.1,169,272,walking,none,none
59:20.4,166,283,walking,none,none
59:20.6,160,270,walking,none,none
59:20.8,172,275,walking,none,none
59:21.0,171,276,walking,none,none
59:21.2,171,275,walking,none,none
59:21.4,172,278,walking,none,none
59:21.6,171,275,walking,none,none
59:21.8,169,277,walking,none,none
59:22.0,171,274,walking,none,none
59:22.2,170,268,standing,none,none
59:22.4,161,260,walking,none,none
59:22.6,151,251,walking,none,none
59:22.8,172,257,walking,none,none
59:23.0,156,256,walking,none,none
59:23.2,156,261,walking,none,none
59:23.5,166,264,walking,none,none
59:23.7,155,262,walking,none,none
59:23.9,150,256,standing,none,none
59:24.1,152,265,standing,none,none
59:24.3,171,268,standing,none,none
59:24.5,158,261,walking,none,none
59:24.7,159,264,walking,none,none
59:24.9,170,266,walking,none,none
59:25.1,163,262,walking,none,none
59:25.3,162,261,walking,none,none
59:25.5,158,264,walking,none,none
59:25.7,104,267,walking,none,none
59:25.9,102,264,walking,none,none
59:26.1,96,277,walking,none,none
59:26.3,114,276,walking,none,none
59:26.5,106,282,walking,none,none
59:26.7,157,273,walking,none,none
59:27.0,181,298,walking,none,none
59:27.2,182,284,walking,none,none
59:27.4,181,303,walking,none,none
59:27.6,170,300,walking,none,none
59:27.8,122,330,standing,none,none
59:28.0,103,341,standing,none,none
59:28.2,36,385,standing,none,none
59:28.4,50,381,standing,none,none
59:28.6,74,378,standing,none,none
59:28.8,85,372,walking,none,none
59:29.0,102,387,walking,none,none
59:29.2,59,402,walking,none,none
59:29.4,71,411,walking,none,none
59:29.6,73,425,walking,none,none
59:29.8,123,404,walking,none,none
59:30.0,135,419,walking,none,none
59:30.2,128,420,walking,none,none
59:30.5,155,435,walking,none,none
59:30.7,153,432,walking,none,none
59:30.9,156,445,walking,none,none
59:31.1,153,438,walking,none,none
59:31.3,125,467,walking,none,none
59:31.5,135,434,walking,none,none
59:31.7,156,434,walking,none,none
59:31.9,158,419,walking,none,none
59:32.1,164,423,walking,none,none
59:32.3,167,423,walking,none,none
59:32.5,174,405,walking,none,none
59:32.7,149,414,walking,none,none
59:32.9,153,399,walking,none,none
59:33.1,168,421,walking,none,none
59:33.3,158,421,walking,none,none
59:33.5,156,431,walking,none,none
59:33.8,168,435,walking,none,none
59:34.0,153,429,walking,none,none
59:34.2,143,420,walking,none,none
59:34.4,151,411,walking,none,none
59:34.6,148,417,walking,none,none
59:34.8,152,418,walking,none,none
59:35.0,150,409,walking,none,none
59:35.2,164,418,walking,none,none
59:35.4,164,408,walking,none,none
59:35.6,165,419,walking,none,none
59:35.8,171,416,walking,none,none
59:36.0,168,423,walking,none,none
59:36.2,169,430,walking,none,none
59:36.4,165,420,walking,none,none
59:36.6,152,432,walking,none,none
59:36.8,155,409,walking,none,none
59:37.0,151,433,walking,none,none
59:37.3,167,412,walking,none,none
59:37.5,144,420,walking,none,none
59:37.7,145,407,walking,none,none
59:37.9,165,420,walking,none,none
59:38.1,139,431,walking,none,none
59:38.3,130,404,walking,none,none
59:38.5,129,402,walking,none,none
59:38.7,160,405,walking,none,none
59:38.9,167,409,walking,none,none
59:39.1,165,414,walking,none,none
59:39.3,155,408,walking,none,none
59:39.5,159,397,walking,none,none
59:39.7,154,388,walking,none,none
59:39.9,156,398,walking,none,none
59:40.1,166,384,walking,none,none
59:40.4,168,376,walking,none,none
59:40.6,178,365,walking,none,none
59:40.8,179,360,walking,none,none
59:41.0,184,352,walking,none,none
59:41.2,183,335,walking,none,none
59:41.4,184,335,walking,none,none
59:41.6,189,321,walking,none,none
59:41.8,194,317,walking,none,none
59:42.0,196,309,walking,none,none
59:42.2,213,300,walking,none,none
59:42.4,215,311,walking,none,none
59:42.6,231,301,walking,none,none
59:42.8,237,287,walking,none,none
59:43.0,246,265,walking,none,none
59:43.2,258,273,walking,none,none
59:43.4,262,264,walking,none,none
59:43.7,288,272,walking,none,none
59:43.9,293,267,walking,none,none
59:44.1,299,257,walking,none,none
59:44.3,313,249,walking,none,none
59:44.5,326,232,walking,none,none
59:44.7,348,248,walking,none,none
59:44.9,357,246,walking,none,none
59:45.1,395,274,walking,none,none
59:45.3,401,262,walking,none,none
59:45.5,418,262,walking,none,none
59:45.7,447,269,walking,none,none
59:45.9,459,262,walking,none,none
59:46.1,455,274,walking,none,none
59:46.3,455,253,walking,none,none
59:46.5,457,271,standing,none,none
59:46.7,449,254,standing,none,none
59:46.9,456,274,standing,none,none
59:47.2,443,264,standing,none,none
59:47.4,448,272,standing,none,none
59:47.6,457,268,standing,none,none
59:47.8,471,254,standing,none,none
59:48.0,453,264,standing,none,none
59:48.2,447,246,standing,none,none
59:48.4,442,273,standing,none,none
59:48.6,460,258,standing,none,none
59:48.8,471,288,standing,none,none
59:49.0,476,295,standing,none,none
59:49.2,482,289,sitting,none,none
59:49.4,488,309,sitting,working,computer
59:49.6,479,307,sitting,working,computer
59:49.8,476,335,sitting,working,computer
59:50.0,496,344,sitting,working,computer
59:50.2,473,324,sitting,none,none
59:50.4,483,326,sitting,none,none
59:50.7,493,308,sitting,none,none
59:50.9,493,308,sitting,none,none
59:51.1,492,310,sitting,none,none
59:51.3,486,316,sitting,none,none
59:51.5,504,327,sitting,none,none
59:51.7,481,322,sitting,none,none
59:51.9,491,328,sitting,none,none
59:52.1,478,316,sitting,none,none
59:52.3,491,321,sitting,none,none
59:52.5,489,317,sitting,working,computer
59:52.7,486,307,sitting,working,computer
59:52.9,506,314,sitting,working,computer
59:53.1,489,308,sitting,working,computer
59:53.3,506,315,sitting,working,computer
59:53.5,491,309,sitting,working,computer
59:53.7,505,317,sitting,working,computer
59:54.0,489,310,sitting,working,computer
59:54.2,504,317,sitting,working,computer
59:54.4,488,310,sitting,working,computer
59:54.6,503,317,sitting,working,computer
59:54.8,488,310,sitting,working,computer
59:55.0,503,317,sitting,working,computer
59:55.2,484,309,sitting,working,computer
59:55.4,496,315,sitting,working,computer
59:55.6,497,316,sitting,working,computer
59:55.8,486,311,sitting,working,computer
59:56.0,503,319,sitting,working,computer
59:56.2,487,311,sitting,working,computer
59:56.4,500,317,sitting,working,computer
59:56.6,488,310,sitting,working,computer
59:56.8,506,318,sitting,working,computer
59:57.0,488,310,sitting,working,computer
59:57.2,500,316,sitting,working,computer
59:57.5,504,319,sitting,working,computer
59:57.7,503,319,sitting,working,computer
59:57.9,501,318,sitting,working,computer
59:58.1,487,311,sitting,working,computer
59:58.3,501,318,sitting,working,computer
59:58.5,486,311,sitting,working,computer
59:58.7,502,318,sitting,working,computer
59:58.9,488,311,sitting,working,computer
59:59.1,504,319,sitting,working,computer
59:59.3,504,318,sitting,working,computer
59:59.5,504,318,sitting,working,computer
59:59.7,501,317,sitting,working,computer
59:59.9,501,317,sitting,working,computer
00:00.1,499,316,sitting,working,computer
00:00.3,487,310,sitting,working,computer
00:00.6,505,318,sitting,working,computer
00:00.8,488,311,sitting,working,computer
00:01.0,504,317,sitting,working,computer
00:01.2,488,310,sitting,working,computer
00:01.4,503,317,sitting,working,computer
00:01.6,487,310,sitting,working,computer
00:01.8,508,317,sitting,working,computer
00:02.0,510,318,sitting,working,computer
00:02.2,490,310,sitting,working,computer
00:02.4,502,316,sitting,working,computer
00:02.6,485,309,sitting,working,computer
00:02.8,501,316,sitting,working,computer
00:03.0,484,309,sitting,working,computer
00:03.2,500,316,sitting,working,computer
00:03.4,486,310,sitting,working,computer
00:03.6,503,318,sitting,working,computer
00:03.9,489,311,sitting,working,computer
00:04.1,503,318,sitting,working,computer
00:04.3,502,317,sitting,working,computer
00:04.5,485,309,sitting,working,computer
00:04.7,499,315,sitting,working,computer
00:04.9,458,296,sitting,working,computer
00:05.1,504,318,sitting,working,computer
00:05.3,487,310,sitting,working,computer
00:05.5,500,316,sitting,working,computer
00:05.7,502,317,sitting,working,computer
00:05.9,459,298,sitting,working,computer
00:06.1,501,318,sitting,working,computer
00:06.3,485,310,sitting,working,computer
00:06.5,502,317,sitting,working,computer
00:06.7,487,310,sitting,working,computer
00:07.0,505,318,sitting,working,computer
00:07.2,460,298,sitting,working,computer
00:07.4,459,298,sitting,working,computer
00:07.6,501,314,sitting,working,computer
00:07.8,484,307,sitting,working,computer
00:08.0,514,322,sitting,working,computer
00:08.2,481,308,sitting,none,none
00:08.4,494,315,sitting,none,none
00:08.6,495,319,sitting,working,computer
00:08.8,495,319,sitting,working,computer
00:09.0,455,302,sitting,none,none
00:09.2,492,319,sitting,none,none
00:09.4,474,310,sitting,none,none
00:09.6,489,313,sitting,working,computer
00:09.8,496,316,sitting,working,computer
00:10.0,455,297,sitting,none,none
00:10.2,496,312,sitting,working,computer
00:10.5,479,305,sitting,working,computer
00:10.7,498,312,sitting,working,computer
00:10.9,481,306,sitting,working,computer
00:11.1,501,314,sitting,working,computer
00:11.3,509,322,sitting,working,computer
00:11.5,487,315,sitting,working,computer
00:11.7,491,323,sitting,working,computer
00:11.9,476,316,sitting,working,computer
00:12.1,489,323,sitting,working,computer
00:12.3,478,317,sitting,working,computer
00:12.5,494,324,sitting,working,computer
00:12.7,479,319,sitting,working,computer
00:12.9,498,326,sitting,working,computer
00:13.1,498,326,sitting,working,computer
00:13.3,482,320,sitting,working,computer
00:13.6,496,326,sitting,working,computer
00:13.8,478,319,sitting,working,computer
00:14.0,491,325,sitting,working,computer
00:14.2,478,319,sitting,working,computer
00:14.4,497,325,sitting,working,computer
00:14.6,481,318,sitting,working,computer
00:14.8,496,324,sitting,working,computer
00:15.0,496,324,sitting,working,computer
00:15.2,453,306,sitting,working,computer
00:15.4,494,323,sitting,working,computer
00:15.6,479,316,sitting,working,computer
00:15.8,496,324,sitting,working,computer
00:16.0,477,316,sitting,working,computer
00:16.2,491,322,sitting,working,computer
00:16.4,475,315,sitting,working,computer
00:16.7,492,322,sitting,working,computer
00:16.9,495,324,sitting,working,computer
00:17.1,495,324,sitting,working,computer
00:17.3,493,322,sitting,working,computer
00:17.5,493,322,sitting,working,computer
00:17.7,493,322,sitting,working,computer
00:17.9,478,315,sitting,working,computer
00:18.1,495,322,sitting,working,computer
00:18.3,477,314,sitting,working,computer
00:18.5,497,322,sitting,working,computer
00:18.7,481,316,sitting,working,computer
00:18.9,493,323,sitting,working,computer
00:19.1,490,320,sitting,working,computer
00:19.3,490,320,sitting,working,computer
00:19.5,493,321,sitting,working,computer
00:19.8,493,321,sitting,working,computer
00:20.0,488,317,sitting,working,computer
00:20.2,488,317,sitting,working,computer
00:20.4,489,316,sitting,working,computer
00:20.6,481,309,sitting,working,computer
00:20.8,499,317,sitting,working,computer
00:21.0,484,310,sitting,working,computer
00:21.2,500,318,sitting,working,computer
00:21.4,483,310,sitting,working,computer
00:21.6,496,317,sitting,working,computer
00:21.8,503,320,sitting,working,computer
00:22.0,502,320,sitting,working,computer
00:22.2,495,317,sitting,working,computer
00:22.4,483,311,sitting,working,computer
00:22.6,501,319,sitting,working,computer
00:22.9,486,312,sitting,working,computer
00:23.1,494,319,sitting,working,computer
00:23.3,481,311,sitting,working,computer
00:23.5,493,318,sitting,working,computer
00:23.7,496,319,sitting,working,computer
00:23.9,484,312,sitting,working,computer
00:24.1,500,321,sitting,working,computer
00:24.3,486,313,sitting,working,computer
00:24.5,513,327,sitting,working,computer
00:24.7,481,311,sitting,working,computer
00:24.9,492,317,sitting,working,computer
00:25.1,478,310,sitting,working,computer
00:25.3,493,318,sitting,working,computer
00:25.5,460,299,sitting,working,computer
00:25.7,496,319,sitting,working,computer
00:25.9,493,317,sitting,working,computer
00:26.2,482,310,sitting,working,computer
00:26.4,497,319,sitting,working,computer
00:26.6,458,298,sitting,working,computer
00:26.8,497,318,sitting,working,computer
00:27.0,483,311,sitting,working,computer
00:27.2,493,318,sitting,working,computer
00:27.4,492,318,sitting,working,computer
00:27.6,499,318,sitting,working,computer
00:27.8,501,319,sitting,working,computer
00:28.0,485,311,sitting,working,computer
00:28.2,500,317,sitting,working,computer
00:28.4,484,310,sitting,working,computer
00:28.6,493,317,sitting,working,computer
00:28.8,477,308,sitting,working,computer
00:29.0,489,315,sitting,working,computer
00:29.2,455,296,sitting,working,computer
00:29.5,460,300,sitting,working,computer
00:29.7,497,317,sitting,working,computer
00:29.9,497,317,sitting,working,computer
00:30.1,496,316,sitting,working,computer
00:30.3,497,317,sitting,working,computer
00:30.5,502,320,sitting,working,computer
00:30.7,460,300,sitting,working,computer
00:30.9,450,294,sitting,working,computer
00:31.1,450,294,sitting,working,computer
00:31.3,498,318,sitting,working,computer
00:31.5,482,311,sitting,working,computer
00:31.7,498,318,sitting,working,computer
00:31.9,482,310,sitting,working,computer
00:32.1,497,317,sitting,working,computer
00:32.3,496,317,sitting,working,computer
00:32.5,551,343,sitting,working,computer
00:32.8,497,318,sitting,working,computer
00:33.0,497,318,sitting,working,computer
00:33.2,497,318,sitting,working,computer
00:33.4,482,311,sitting,working,computer
00:33.6,497,318,sitting,working,computer
00:33.8,482,311,sitting,working,computer
00:34.0,497,319,sitting,working,computer
00:34.2,480,311,sitting,working,computer
00:34.4,496,317,sitting,working,computer
00:34.6,495,316,sitting,working,computer
00:34.8,490,316,sitting,working,computer
00:35.0,497,319,sitting,working,computer
00:35.2,481,311,sitting,working,computer
00:35.4,499,317,sitting,working,computer
00:35.7,485,311,sitting,working,computer
00:35.9,460,299,sitting,working,computer
00:36.1,486,311,sitting,working,computer
00:36.3,501,317,sitting,working,computer
00:36.5,498,316,sitting,working,computer
00:36.7,498,316,sitting,working,computer
00:36.9,496,318,sitting,working,computer
00:37.1,483,311,sitting,working,computer
00:37.3,494,317,sitting,working,computer
00:37.5,485,311,sitting,working,computer
00:37.7,500,318,sitting,working,computer
00:37.9,483,310,sitting,working,computer
00:38.1,495,316,sitting,working,computer
00:38.3,492,315,sitting,working,computer
00:38.5,493,315,sitting,working,computer
00:38.7,495,316,sitting,working,computer
00:39.0,483,310,sitting,working,computer
00:39.2,497,317,sitting,working,computer
00:39.4,481,309,sitting,working,computer
00:39.6,491,315,sitting,working,computer
00:39.8,495,317,sitting,working,computer
00:40.0,459,298,sitting,working,computer
00:40.2,500,316,sitting,working,computer
00:40.4,483,309,sitting,working,computer
00:40.6,496,316,sitting,working,computer
00:40.8,483,310,sitting,working,computer
00:41.0,460,299,sitting,working,computer
00:41.2,484,311,sitting,working,computer
00:41.4,497,318,sitting,working,computer
00:41.6,499,318,sitting,working,computer
00:41.8,499,318,sitting,working,computer
00:42.1,499,317,sitting,working,computer
00:42.3,482,309,sitting,working,computer
00:42.5,495,315,sitting,working,computer
00:42.7,478,308,sitting,working,computer
00:42.9,493,317,sitting,working,computer
00:43.1,484,308,sitting,working,computer
00:43.3,500,315,sitting,working,computer
00:43.5,500,313,sitting,working,computer
00:43.7,493,312,sitting,working,computer
00:43.9,492,312,sitting,working,computer
00:44.1,496,310,sitting,working,computer
00:44.3,495,307,sitting,working,computer
00:44.5,484,301,sitting,working,computer
00:44.7,504,304,sitting,none,none
00:45.0,488,297,sitting,none,none
00:45.2,461,286,sitting,none,none
00:45.4,487,297,sitting,none,none
00:45.6,503,303,sitting,none,none
00:45.8,460,285,sitting,none,none
00:46.0,461,286,sitting,none,none
00:46.2,455,283,sitting,none,none
00:46.4,457,284,sitting,none,none
00:46.6,459,285,sitting,none,none
00:46.8,458,284,sitting,none,none
00:47.0,457,284,sitting,none,none
00:47.2,459,285,sitting,none,none
00:47.4,461,286,sitting,none,none
00:47.6,459,285,sitting,none,none
00:47.8,457,285,sitting,none,none
00:48.0,455,284,sitting,none,none
00:48.3,453,283,sitting,none,none
00:48.5,456,283,sitting,none,none
00:48.7,456,283,sitting,none,none
00:48.9,458,285,sitting,none,none
00:49.1,459,286,sitting,none,none
00:49.3,460,287,sitting,none,none
00:49.5,460,286,sitting,none,none
00:49.7,459,286,sitting,none,none
00:49.9,457,286,sitting,none,none
00:50.1,456,287,sitting,none,none
