time,x,y,action,interactions,target_obj
09:50.2,65,202,walking,none,none
09:50.4,152,189,walking,none,none
09:50.6,68,213,walking,none,none
09:50.8,155,198,standing,none,none
09:51.0,139,213,walking,none,none
09:51.2,64,233,walking,none,none
09:51.4,117,216,walking,none,none
09:51.6,49,236,walking,none,none
09:51.8,117,213,walking,none,none
09:52.0,50,233,walking,none,none
09:52.2,94,219,standing,none,none
09:52.5,72,224,standing,none,none
09:52.7,59,229,standing,none,none
09:52.9,95,223,walking,none,none
09:53.1,58,233,walking,none,none
09:53.3,96,223,walking,none,none
09:53.5,50,233,walking,none,none
09:53.7,119,219,walking,none,none
09:53.9,49,234,walking,none,none
09:54.1,71,228,walking,none,none
09:54.3,57,231,walking,none,none
09:54.5,57,230,standing,none,none
09:54.7,114,220,walking,none,none
09:54.9,58,230,standing,none,none
09:55.2,92,226,walking,none,none
09:55.4,70,231,walking,none,none
09:55.6,91,227,standing,none,none
09:55.8,71,231,standing,none,none
09:56.0,67,237,standing,none,none
09:56.2,84,234,standing,none,none
09:56.4,64,235,walking,none,none
09:56.6,82,234,walking,none,none
09:56.8,46,237,walking,none,none
09:57.0,100,232,walking,none,none
09:57.2,53,236,standing,none,none
09:57.4,45,238,walking,none,none
09:57.6,107,226,walking,none,none
09:57.9,48,232,walking,none,none
09:58.1,111,218,walking,none,none
09:58.3,57,230,walking,none,none
09:58.5,140,223,walking,none,none
09:58.7,119,229,walking,none,none
09:58.9,193,218,walking,none,none
09:59.1,58,232,walking,none,none
09:59.3,124,238,walking,none,none
09:59.5,200,231,walking,none,none
09:59.7,59,234,walking,none,none
09:59.9,209,236,walking,none,none
10:00.1,131,243,walking,none,none
10:00.3,154,236,standing,none,none
10:00.6,77,232,walking,none,none
10:00.8,122,240,walking,none,none
10:01.0,158,237,standing,none,none
10:01.2,65,232,walking,none,none
10:01.4,174,238,walking,none,none
10:01.6,154,242,walking,none,none
10:01.8,177,222,walking,none,none
10:02.0,81,230,walking,none,none
10:02.2,130,224,walking,none,none
10:02.4,64,231,walking,none,none
10:02.6,64,230,walking,none,none
10:02.8,130,225,walking,none,none
10:03.0,53,235,walking,none,none
10:03.2,130,228,walking,none,none
10:03.5,47,237,walking,none,none
10:03.7,131,228,walking,none,none
10:03.9,63,232,walking,none,none
10:04.1,64,230,standing,none,none
10:04.3,130,224,walking,none,none
10:04.5,51,236,walking,none,none
10:04.7,101,228,walking,none,none
10:04.9,52,237,walking,none,none
10:05.1,100,226,walking,none,none
10:05.3,51,235,walking,none,none
10:05.5,77,230,walking,none,none
10:05.7,83,229,walking,none,none
10:05.9,76,231,sitting,none,none
10:06.2,125,225,sitting,none,none
10:06.4,61,236,standing,none,none
10:06.6,93,233,walking,none,none
10:06.8,126,229,sitting,none,none
10:07.0,62,239,walking,none,none
10:07.2,100,240,walking,none,none
10:07.4,62,242,walking,none,none
10:07.6,50,247,standing,none,none
10:07.8,124,230,standing,none,none
10:08.0,58,252,walking,none,none
10:08.2,168,233,walking,none,none
10:08.4,86,236,walking,none,none
10:08.6,74,246,walking,none,none
10:08.9,194,295,standing,none,none
10:09.1,126,294,walking,none,none
10:09.3,196,296,standing,none,none
10:09.5,71,254,walking,none,none
10:09.7,164,288,walking,none,none
10:09.9,140,292,walking,none,none
10:10.1,68,235,walking,none,none
10:10.3,154,295,walking,none,none
10:10.5,203,315,walking,none,none
10:10.7,396,341,walking,none,none
10:10.9,281,237,walking,none,none
10:11.1,357,317,standing,none,none
10:11.3,329,349,standing,none,none
10:11.6,334,251,standing,none,none
10:11.8,274,252,standing,working,computer
10:12.0,327,252,sitting,working,computer
10:12.2,269,243,sitting,working,computer
10:12.4,202,247,sitting,none,none
10:12.8,212,233,standing,none,none
10:13.0,294,252,standing,none,none
10:13.2,310,261,walking,none,none
10:13.4,348,268,sitting,none,none
10:13.6,311,263,sitting,none,none
10:13.8,311,263,sitting,none,none
10:14.0,217,236,sitting,none,none
10:14.3,504,305,sitting,working,computer
10:14.5,352,267,sitting,working,computer
10:14.7,314,257,sitting,working,computer
10:14.9,330,362,sitting,working,computer
10:15.1,283,387,walking,none,none
10:15.3,305,345,sitting,working,computer
10:15.5,255,357,walking,none,none
10:15.7,262,332,sitting,working,computer
10:15.9,315,338,walking,working,computer
10:16.1,320,306,walking,working,computer
10:16.3,320,285,walking,working,computer
10:16.5,293,257,walking,none,none
10:16.8,311,206,sitting,none,none
10:17.0,293,158,walking,none,none
10:17.2,213,177,walking,none,none
10:17.4,233,195,walking,working,computer
10:17.6,166,202,walking,working,computer
10:17.8,217,197,sitting,working,computer
10:18.0,215,128,sitting,none,none
10:18.2,217,179,walking,none,none
10:18.4,134,186,sitting,none,none
10:18.6,451,196,sitting,working,computer
10:18.8,377,180,sitting,none,none
10:19.1,366,207,sitting,none,none
10:19.3,392,226,sitting,none,none
10:19.5,435,142,sitting,none,none
10:19.7,357,231,sitting,none,none
10:19.9,389,209,sitting,reading,book
10:20.1,499,220,sitting,"reading,working","book,computer"
10:20.3,420,252,sitting,none,none
10:20.5,396,312,sitting,working,computer
10:20.7,466,285,sitting,none,none
10:20.9,250,314,sitting,none,none
10:21.1,355,323,sitting,working,computer
10:21.3,355,323,sitting,working,computer
10:21.5,511,310,sitting,working,computer
10:21.8,363,211,walking,none,none
10:22.0,341,194,walking,none,none
10:22.2,433,180,sitting,none,none
10:22.4,326,341,sitting,working,computer
10:22.6,374,341,sitting,working,computer
10:22.8,490,312,sitting,working,computer
10:23.0,208,113,walking,none,none
10:23.2,244,143,sitting,working,computer
10:23.4,256,103,walking,working,computer
10:23.6,176,136,walking,working,computer
10:23.8,124,128,walking,none,none
10:24.0,99,133,walking,none,none
10:24.3,80,167,walking,none,none
10:24.5,97,191,walking,none,none
10:24.9,1,184,standing,none,none
10:25.1,149,272,standing,none,none
10:25.3,250,283,sitting,none,none
10:25.5,323,273,standing,working,computer
10:25.7,307,287,sitting,none,none
10:25.9,253,290,sitting,none,none
10:26.1,323,283,sitting,working,computer
10:26.3,140,306,standing,working,computer
10:26.6,242,300,sitting,none,none
10:26.8,241,301,sitting,none,none
10:27.0,320,290,sitting,working,computer
10:27.2,242,285,sitting,none,none
10:27.4,251,296,sitting,working,computer
10:27.6,354,288,sitting,working,computer
10:27.8,245,296,sitting,none,none
10:28.0,298,295,sitting,none,none
10:28.2,319,289,sitting,none,none
10:28.4,253,297,walking,none,none
10:28.6,306,297,sitting,none,none
10:28.8,153,298,sitting,none,none
10:29.0,244,298,sitting,none,none
10:29.2,145,302,sitting,none,none
10:29.4,244,299,sitting,none,none
10:29.6,221,280,sitting,none,none
10:29.9,305,304,sitting,none,none
10:30.1,253,308,sitting,none,none
10:30.3,518,304,sitting,working,computer
10:30.5,384,314,sitting,working,computer
10:30.7,256,298,walking,none,none
10:30.9,329,286,sitting,working,computer
10:31.1,248,295,sitting,none,none
10:31.3,250,293,sitting,none,none
10:31.5,251,295,sitting,none,none
10:31.7,371,282,sitting,working,computer
10:31.9,247,295,sitting,none,none
10:32.1,406,298,sitting,working,computer
10:32.3,326,281,sitting,working,computer
10:32.5,319,286,sitting,working,computer
10:32.7,268,295,sitting,none,none
10:32.9,333,290,sitting,working,computer
10:33.2,317,296,sitting,working,computer
10:33.4,262,301,sitting,none,none
10:33.6,315,295,sitting,working,computer
10:33.8,66,281,standing,working,computer
10:34.0,150,280,sitting,working,computer
10:34.2,62,296,standing,working,computer
10:34.4,97,287,standing,working,computer
10:34.6,66,310,walking,working,computer
10:35.0,103,289,walking,working,computer
10:35.2,68,310,standing,working,computer
10:35.4,146,305,sitting,working,computer
10:35.6,101,290,walking,working,computer
10:35.8,143,304,sitting,working,computer
10:36.1,63,309,walking,working,computer
10:36.3,64,308,walking,working,computer
10:36.5,65,305,walking,working,computer
10:36.7,65,304,standing,none,none
10:36.9,185,286,sitting,none,none
10:37.1,68,295,walking,none,none
10:37.3,153,291,sitting,none,none
10:37.5,69,294,walking,working,computer
10:37.7,189,283,sitting,working,computer
10:37.9,69,294,walking,working,computer
10:38.1,53,299,walking,none,none
10:38.3,80,291,walking,working,computer
10:38.5,14,286,walking,none,none
10:38.7,3,348,walking,none,none
10:39.1,38,376,walking,working,computer
10:39.6,36,429,walking,working,computer
10:40.2,137,373,walking,working,computer
10:40.6,37,349,walking,none,none
10:40.8,11,320,walking,none,none
10:41.0,83,313,walking,working,computer
10:41.2,93,259,walking,working,computer
10:41.4,145,283,sitting,working,computer
10:41.6,57,285,standing,working,computer
10:41.8,472,275,sitting,working,computer
10:42.0,300,303,sitting,none,none
10:42.2,74,309,sitting,working,computer
10:42.5,55,344,walking,working,computer
10:42.7,29,349,walking,none,none
10:42.9,263,347,walking,none,none
10:43.1,199,371,walking,none,none
10:43.3,263,352,walking,working,computer
10:43.5,199,375,walking,none,none
10:43.7,262,353,sitting,working,computer
10:43.9,154,406,walking,working,computer
10:44.1,184,378,walking,working,computer
10:44.3,112,405,walking,none,none
10:44.5,267,375,walking,working,computer
10:44.7,179,387,walking,working,computer
10:44.9,188,385,walking,working,computer
10:45.1,185,394,walking,working,computer
10:45.3,288,387,sitting,working,computer
10:45.5,200,391,walking,working,computer
10:45.8,200,392,sitting,working,computer
10:46.0,497,307,sitting,working,computer
10:46.2,319,361,sitting,working,computer
10:46.4,269,388,sitting,working,computer
10:46.6,318,362,sitting,working,computer
10:46.8,205,398,sitting,working,computer
10:47.0,266,371,sitting,working,computer
10:47.2,350,328,sitting,working,computer
10:47.4,478,301,sitting,working,computer
10:47.6,349,327,sitting,working,computer
10:47.8,351,329,sitting,working,computer
10:48.0,492,311,sitting,working,computer
10:48.2,389,320,sitting,working,computer
10:48.4,410,308,sitting,working,computer
10:48.6,493,307,sitting,working,computer
10:48.9,410,310,sitting,working,computer
10:49.1,391,323,sitting,working,computer
10:49.3,410,310,sitting,working,computer
10:49.5,494,305,sitting,working,computer
10:49.7,379,324,sitting,working,computer
10:49.9,401,315,sitting,working,computer
10:50.1,493,313,sitting,working,computer
10:50.3,320,319,sitting,working,computer
10:50.5,342,336,sitting,working,computer
10:50.7,475,302,sitting,working,computer
10:50.9,487,301,sitting,working,computer
10:51.1,474,292,sitting,working,computer
10:51.3,488,297,sitting,working,computer
10:51.5,497,297,sitting,working,computer
10:51.7,482,293,sitting,working,computer
10:51.9,503,302,sitting,working,computer
10:52.2,487,297,sitting,working,computer
10:52.4,504,304,sitting,working,computer
10:52.6,481,296,sitting,working,computer
10:52.8,494,300,sitting,working,computer
10:53.0,482,293,sitting,working,computer
10:53.2,503,300,sitting,working,computer
10:53.4,504,300,sitting,working,computer
10:53.6,505,299,sitting,working,computer
10:53.8,503,297,sitting,working,computer
10:54.0,486,291,sitting,working,computer
10:54.2,506,300,sitting,working,computer
10:54.4,503,300,sitting,working,computer
10:54.6,499,301,sitting,working,computer
10:54.8,484,295,sitting,working,computer
10:55.0,500,302,sitting,working,computer
10:55.3,497,300,sitting,working,computer
10:55.5,451,282,sitting,none,none
10:55.7,499,300,sitting,working,computer
10:55.9,485,296,sitting,working,computer
10:56.1,494,308,sitting,working,computer
10:56.3,476,302,sitting,working,computer
10:56.5,483,315,sitting,working,computer
10:56.7,472,310,sitting,working,computer
10:56.9,488,322,sitting,working,computer
10:57.1,489,321,sitting,working,computer
10:57.3,489,321,sitting,working,computer
10:57.5,494,307,sitting,working,computer
10:57.7,479,297,sitting,working,computer
10:57.9,499,302,sitting,working,computer
10:58.1,489,291,sitting,working,computer
10:58.3,510,297,sitting,working,computer
10:58.5,492,290,sitting,working,computer
10:58.8,513,296,sitting,working,computer
10:59.0,515,297,sitting,working,computer
10:59.2,512,298,sitting,working,computer
10:59.4,516,300,sitting,working,computer
10:59.6,494,292,sitting,working,computer
10:59.8,511,296,sitting,working,computer
11:00.0,490,291,sitting,working,computer
11:00.2,511,298,sitting,working,computer
11:00.4,491,292,sitting,working,computer
11:00.6,513,298,sitting,working,computer
11:00.8,515,299,sitting,working,computer
11:01.0,494,293,sitting,working,computer
11:01.2,514,299,sitting,working,computer
11:01.4,489,292,sitting,working,computer
11:01.6,508,296,sitting,working,computer
11:01.9,514,298,sitting,working,computer
11:02.1,511,298,sitting,working,computer
11:02.3,516,301,sitting,working,computer
11:02.5,516,301,sitting,working,computer
11:02.7,512,298,sitting,working,computer
11:02.9,492,292,sitting,working,computer
11:03.1,513,299,sitting,working,computer
11:03.3,493,293,sitting,working,computer
11:03.5,513,299,sitting,working,computer
11:03.7,513,299,sitting,working,computer
11:04.1,510,297,sitting,working,computer
11:04.3,510,297,sitting,working,computer
11:04.5,510,297,sitting,working,computer
11:04.7,511,297,sitting,working,computer
11:04.9,515,298,sitting,working,computer
11:05.1,458,282,sitting,working,computer
11:05.4,459,283,sitting,working,computer
11:05.6,459,283,sitting,working,computer
11:05.8,516,299,sitting,working,computer
11:06.0,513,297,sitting,working,computer
11:06.2,516,297,sitting,working,computer
11:06.4,518,299,sitting,working,computer
11:06.6,497,293,sitting,working,computer
11:06.8,512,300,sitting,working,computer
11:07.0,493,294,sitting,working,computer
11:07.2,511,299,sitting,working,computer
11:07.6,458,282,sitting,working,computer
11:07.8,458,282,sitting,working,computer
11:08.0,456,282,sitting,working,computer
11:08.2,516,298,sitting,working,computer
11:08.4,493,292,sitting,working,computer
11:08.7,512,298,sitting,working,computer
11:08.9,507,294,sitting,working,computer
11:09.1,490,289,sitting,working,computer
11:09.3,519,296,sitting,working,computer
11:09.5,498,292,sitting,working,computer
11:09.7,514,300,sitting,working,computer
11:09.9,514,303,sitting,working,computer
11:10.1,461,290,sitting,working,computer
11:10.3,510,308,sitting,working,computer
11:10.5,493,302,sitting,working,computer
11:10.7,503,310,sitting,working,computer
11:10.9,486,301,sitting,working,computer
11:11.1,500,306,sitting,working,computer
11:11.3,483,300,sitting,working,computer
11:11.5,497,308,sitting,working,computer
11:11.7,511,313,sitting,working,computer
11:12.0,493,306,sitting,working,computer
11:12.2,507,315,sitting,working,computer
11:12.4,489,307,sitting,working,computer
11:12.6,504,315,sitting,working,computer
11:12.8,504,316,sitting,working,computer
11:13.0,564,345,sitting,working,computer
11:13.2,494,318,sitting,working,computer
11:13.4,494,318,sitting,working,computer
11:13.6,492,317,sitting,working,computer
11:13.8,487,317,sitting,working,computer
11:14.0,488,317,sitting,working,computer
11:14.2,490,317,sitting,working,computer
11:14.4,492,318,sitting,working,computer
11:14.6,476,310,sitting,working,computer
11:14.8,494,317,sitting,working,computer
11:15.1,480,310,sitting,working,computer
11:15.3,501,316,sitting,working,computer
11:15.5,501,314,sitting,working,computer
11:15.7,501,314,sitting,working,computer
11:15.9,493,301,sitting,working,computer
11:16.1,475,292,sitting,working,computer
11:16.3,443,277,sitting,working,computer
11:16.5,481,289,sitting,working,computer
11:16.7,504,297,sitting,working,computer
11:16.9,482,288,sitting,working,computer
11:17.1,500,293,sitting,working,computer
11:17.3,503,294,sitting,working,computer
11:17.5,503,294,sitting,working,computer
11:17.7,504,295,sitting,working,computer
11:17.9,486,290,sitting,working,computer
11:18.1,505,296,sitting,working,computer
11:18.4,487,291,sitting,working,computer
11:18.6,506,298,sitting,working,computer
11:18.8,486,293,sitting,working,computer
11:19.0,499,302,sitting,working,computer
11:19.2,499,305,sitting,working,computer
11:19.4,494,312,sitting,working,computer
11:19.6,489,316,sitting,working,computer
11:19.8,474,315,sitting,working,computer
11:20.0,479,337,sitting,working,computer
11:20.2,472,335,sitting,working,computer
11:20.4,493,351,sitting,working,computer
11:20.6,479,342,sitting,working,computer
11:20.8,489,348,sitting,none,none
11:21.0,478,338,standing,none,none
11:21.2,492,345,standing,none,none
11:21.4,479,339,standing,none,none
11:21.6,479,339,standing,none,none
11:21.9,445,318,standing,none,none
11:22.1,488,335,standing,none,none
11:22.3,499,332,standing,none,none
11:22.5,490,290,walking,none,none
11:22.7,500,262,walking,none,none
11:22.9,511,279,walking,none,none
11:23.1,516,256,walking,none,none
11:23.3,515,278,walking,none,none
11:23.5,521,252,walking,none,none
11:23.7,536,266,standing,none,none
11:23.9,537,262,standing,none,none
11:24.1,544,233,standing,none,none
11:24.3,530,256,standing,none,none
11:24.5,524,233,standing,none,none
11:24.7,506,255,standing,none,none
11:24.9,505,249,standing,none,none
11:25.1,492,239,standing,none,none
11:25.3,504,248,standing,none,none
11:25.6,490,230,standing,none,none
11:25.8,486,250,standing,none,none
11:26.0,485,222,standing,none,none
11:26.2,480,238,standing,none,none
11:26.4,483,228,standing,reading,book
11:26.6,467,222,standing,none,none
11:26.8,466,210,standing,reading,book
11:27.0,409,194,standing,none,none
11:27.2,412,207,standing,none,none
11:27.4,400,195,walking,none,none
11:27.6,363,197,walking,none,none
11:27.8,361,180,walking,none,none
11:28.0,349,179,walking,none,none
11:28.2,345,162,walking,none,none
11:28.4,337,142,walking,none,none
11:28.6,321,128,walking,none,none
11:28.8,326,112,walking,none,none
11:29.1,324,125,walking,none,none
11:29.3,333,100,walking,none,none
11:29.5,333,105,walking,none,none
11:29.7,348,74,walking,none,none
11:29.9,362,75,walking,reading,book
11:30.1,386,52,standing,reading,book
11:30.3,386,52,standing,reading,book
11:30.5,378,54,standing,reading,book
11:30.7,363,40,walking,none,none
11:30.9,372,46,walking,none,none
11:31.1,354,33,walking,none,none
11:31.3,360,41,walking,reading,book
11:31.5,380,29,standing,reading,book
11:31.7,372,51,walking,reading,book
11:32.0,375,56,walking,reading,book
11:32.2,358,73,walking,none,none
11:32.4,380,94,sitting,none,none
11:32.6,374,89,sitting,none,none
11:32.8,390,93,sitting,none,none
11:33.0,379,85,sitting,none,none
11:33.2,393,68,sitting,reading,book
11:33.4,411,59,sitting,none,none
11:33.6,411,59,sitting,none,none
11:33.8,424,68,sitting,none,none
11:34.0,424,68,sitting,none,none
11:34.2,419,84,sitting,reading,book
11:34.4,419,84,sitting,reading,book
11:34.6,419,84,sitting,reading,book
11:34.8,418,85,sitting,none,none
11:35.0,418,85,sitting,none,none
11:35.3,421,84,sitting,reading,book
11:35.5,419,84,sitting,reading,book
11:35.7,419,84,sitting,reading,book
11:35.9,417,84,sitting,reading,book
11:36.1,417,84,sitting,reading,book
11:36.3,387,83,sitting,none,none
11:36.5,419,84,sitting,reading,book
11:36.7,419,84,sitting,reading,book
11:36.9,481,84,sitting,reading,book
11:37.1,420,82,sitting,reading,book
11:37.3,423,81,sitting,reading,book
11:37.5,422,81,sitting,reading,book
11:37.7,422,81,sitting,reading,book
11:37.9,420,82,sitting,reading,book
11:38.1,419,83,sitting,none,none
11:38.3,387,82,sitting,none,none
11:38.6,422,80,sitting,none,none
11:38.8,422,80,sitting,none,none
11:39.0,421,81,sitting,none,none
11:39.2,418,83,sitting,none,none
11:39.4,389,81,sitting,none,none
11:39.6,388,81,sitting,none,none
11:39.8,388,81,sitting,none,none
11:40.0,418,83,sitting,none,none
11:40.2,418,82,sitting,reading,book
11:40.4,418,82,sitting,reading,book
11:40.6,420,81,sitting,reading,book
11:40.8,420,81,sitting,reading,book
11:41.0,390,80,sitting,none,none
11:41.2,421,81,sitting,none,none
11:41.4,421,81,sitting,none,none
11:41.6,422,80,sitting,reading,book
11:41.9,422,80,sitting,reading,book
11:42.1,422,80,sitting,reading,book
11:42.3,417,83,sitting,reading,book
11:42.5,417,83,sitting,reading,book
11:42.7,386,82,sitting,none,none
11:42.9,420,81,sitting,reading,book
11:43.1,420,81,sitting,reading,book
11:43.3,419,82,sitting,reading,book
11:43.5,419,82,sitting,reading,book
11:43.7,419,82,sitting,reading,book
11:43.9,420,81,sitting,reading,book
11:44.1,420,81,sitting,reading,book
11:44.3,388,80,sitting,none,none
11:44.5,388,80,sitting,none,none
11:44.7,388,80,sitting,none,none
11:44.9,388,80,sitting,none,none
11:45.2,388,80,sitting,none,none
11:45.4,389,80,sitting,none,none
11:45.6,389,80,sitting,none,none
11:45.8,389,80,sitting,none,none
11:46.0,388,80,sitting,none,none
11:46.2,388,80,sitting,none,none
11:46.4,389,80,sitting,none,none
11:46.6,389,80,sitting,none,none
11:46.8,389,80,sitting,none,none
11:47.0,388,80,sitting,none,none
11:47.2,388,80,sitting,none,none
11:47.6,392,78,sitting,none,none
11:47.8,392,78,sitting,none,none
11:48.0,391,79,sitting,none,none
11:48.3,391,79,sitting,none,none
11:48.5,391,79,sitting,none,none
11:48.7,390,80,sitting,none,none
11:48.9,390,80,sitting,none,none
11:49.3,389,80,sitting,none,none
11:49.5,389,80,sitting,none,none
11:49.7,392,78,sitting,none,none
11:49.9,392,78,sitting,none,none
11:50.1,391,79,sitting,none,none
11:50.3,391,79,sitting,none,none
11:50.5,391,79,sitting,none,none
11:50.7,389,79,sitting,none,none
11:50.9,389,79,sitting,none,none
11:51.3,389,80,sitting,none,none
11:51.6,389,80,sitting,none,none
11:51.8,389,80,sitting,none,none
11:52.0,389,80,sitting,none,none
11:52.2,389,80,sitting,none,none
11:52.4,391,78,sitting,none,none
11:52.6,391,78,sitting,none,none
11:53.0,390,79,sitting,none,none
11:53.2,390,79,sitting,none,none
11:53.4,388,80,sitting,none,none
11:53.6,388,80,sitting,none,none
11:53.8,388,80,sitting,none,none
11:54.0,390,79,sitting,none,none
11:54.2,390,79,sitting,none,none
11:54.6,389,80,sitting,none,none
11:54.9,389,80,sitting,none,none
11:55.1,390,79,sitting,none,none
11:55.3,390,79,sitting,none,none
11:55.5,390,79,sitting,none,none
11:55.7,391,79,sitting,none,none
11:55.9,391,79,sitting,none,none
11:56.1,387,81,sitting,none,none
11:56.3,387,81,sitting,none,none
11:56.5,387,81,sitting,none,none
11:56.7,390,80,sitting,none,none
11:56.9,390,80,sitting,none,none
11:57.1,393,78,sitting,none,none
11:57.3,393,78,sitting,none,none
11:57.5,393,78,sitting,none,none
11:57.7,393,77,sitting,none,none
11:57.9,393,77,sitting,none,none
11:58.4,390,79,sitting,none,none
11:58.6,390,79,sitting,none,none
11:58.8,390,79,sitting,none,none
11:59.0,389,79,sitting,none,none
11:59.2,389,79,sitting,none,none
11:59.4,389,80,sitting,none,none
11:59.6,389,80,sitting,none,none
11:59.8,389,80,sitting,none,none
12:00.0,390,80,sitting,none,none
12:00.2,390,80,sitting,none,none
12:00.4,390,80,sitting,none,none
12:00.6,388,81,sitting,none,none
12:00.8,388,81,sitting,none,none
12:01.0,388,80,sitting,none,none
12:01.2,388,80,sitting,none,none
12:01.4,388,80,sitting,none,none
12:01.7,390,78,sitting,none,none
12:01.9,390,78,sitting,none,none
12:02.1,390,78,sitting,none,none
12:02.3,388,80,sitting,none,none
12:02.5,388,80,sitting,none,none
12:02.7,387,80,sitting,none,none
12:02.9,387,80,sitting,none,none
12:03.1,387,80,sitting,none,none
12:03.5,388,80,sitting,none,none
12:03.7,388,80,sitting,none,none
12:03.9,387,81,sitting,none,none
12:04.1,387,81,sitting,none,none
12:04.3,387,81,sitting,none,none
12:04.5,388,80,sitting,none,none
12:04.7,388,80,sitting,none,none
12:05.2,390,80,sitting,none,none
12:05.4,390,80,sitting,none,none
12:05.6,390,78,sitting,none,none
12:05.8,390,78,sitting,none,none
12:06.0,390,78,sitting,none,none
12:06.2,387,79,sitting,none,none
12:06.4,387,79,sitting,none,none
12:06.6,390,78,sitting,none,none
12:06.8,390,78,sitting,none,none
12:07.0,390,78,sitting,none,none
12:07.2,388,80,sitting,none,none
12:07.4,388,80,sitting,none,none
12:07.6,388,80,sitting,none,none
12:07.8,388,80,sitting,none,none
12:08.0,388,80,sitting,none,none
12:08.2,389,79,sitting,none,none
