time,x,y,action,interactions,target_obj
41:39.8,268,163,walking,none,none
41:40.0,274,146,walking,none,none
41:40.2,275,141,walking,none,none
41:40.4,283,131,walking,none,none
41:40.6,280,128,walking,none,none
41:40.8,281,127,standing,none,none
41:41.0,280,120,walking,none,none
41:41.2,282,119,walking,none,none
41:41.5,268,100,walking,none,none
41:41.7,280,102,walking,none,none
41:41.9,282,98,standing,none,none
41:42.1,283,89,walking,none,none
41:42.3,290,88,walking,none,none
41:42.5,285,87,sitting,none,none
41:42.7,287,86,standing,none,none
41:42.9,285,86,standing,none,none
41:43.1,282,84,sitting,none,none
41:43.3,288,84,standing,none,none
41:43.5,285,84,standing,none,none
41:43.7,290,85,walking,none,none
41:43.9,289,84,walking,none,none
41:44.1,289,84,walking,none,none
41:44.4,294,86,walking,none,none
41:44.6,286,85,walking,none,none
41:44.8,270,85,walking,none,none
41:45.0,289,86,walking,none,none
41:45.2,307,87,walking,none,none
41:45.4,277,86,standing,none,none
41:45.6,291,88,standing,none,none
41:45.8,290,87,walking,none,none
41:46.0,284,87,walking,none,none
41:46.2,289,87,standing,none,none
41:46.4,286,87,standing,none,none
41:46.6,289,88,walking,none,none
41:46.8,294,89,walking,none,none
41:47.1,289,88,walking,none,none
41:47.3,290,89,walking,none,none
41:47.5,286,88,walking,none,none
41:47.7,286,89,walking,none,none
41:47.9,289,90,walking,none,none
41:48.1,283,89,walking,none,none
41:48.3,272,88,walking,none,none
41:48.5,269,86,walking,none,none
41:48.7,266,85,walking,none,none
41:48.9,273,89,walking,none,none
41:49.1,273,89,walking,none,none
41:49.3,355,71,walking,none,none
41:49.5,337,89,walking,none,none
41:49.8,359,81,walking,none,none
41:50.0,341,96,walking,none,none
41:50.2,361,81,walking,none,none
41:50.4,347,87,walking,none,none
41:50.6,347,87,walking,none,none
41:50.8,330,126,walking,none,none
41:51.0,301,142,walking,none,none
41:51.2,300,140,walking,none,none
41:51.4,276,137,walking,none,none
41:51.6,279,119,walking,none,none
41:51.8,256,208,walking,none,none
41:52.0,257,223,walking,none,none
41:52.2,260,250,walking,none,none
41:52.5,261,273,walking,none,none
41:52.7,256,300,walking,none,none
41:52.9,259,320,walking,none,none
41:53.1,253,351,walking,none,none
41:53.3,250,354,walking,none,none
41:53.5,247,378,walking,none,none
41:53.7,244,382,walking,none,none
41:53.9,242,410,walking,none,none
41:54.1,246,473,walking,none,none
41:54.3,243,473,walking,none,none
41:55.4,328,309,walking,none,none
41:55.6,320,306,walking,none,none
41:55.8,319,311,walking,none,none
41:56.6,313,322,walking,none,none
41:56.8,347,234,walking,none,none
41:57.0,309,311,walking,none,none
41:57.2,236,458,walking,none,none
41:57.4,307,264,walking,none,none
41:57.6,300,251,walking,none,none
41:57.8,282,269,walking,none,none
41:58.0,283,260,walking,none,none
41:58.3,285,249,walking,none,none
41:58.5,272,214,walking,none,none
41:58.7,267,233,walking,none,none
41:58.9,283,198,walking,none,none
41:59.1,253,221,standing,none,none
41:59.3,259,192,walking,none,none
41:59.5,244,183,walking,none,none
41:59.7,202,99,walking,none,none
41:59.9,203,147,walking,none,none
42:00.1,166,127,walking,none,none
42:00.3,126,145,walking,none,none
42:00.5,89,114,walking,none,none
42:00.7,71,153,walking,none,none
42:00.9,72,165,walking,none,none
42:01.2,119,237,walking,none,none
42:01.4,116,239,walking,none,none
42:01.6,161,302,standing,none,none
42:01.8,157,298,walking,none,none
42:02.0,155,293,walking,none,none
42:02.2,169,322,walking,none,none
42:02.4,189,336,walking,none,none
42:02.6,212,340,walking,none,none
42:02.8,220,348,walking,none,none
42:03.0,233,384,walking,none,none
42:03.2,237,401,walking,none,none
42:03.4,248,443,walking,none,none
42:06.8,257,458,walking,none,none
42:07.2,250,424,walking,none,none
42:07.4,253,420,walking,none,none
42:07.6,233,371,walking,none,none
42:07.8,235,361,walking,none,none
42:08.0,232,341,walking,none,none
42:08.2,237,312,walking,none,none
42:08.4,238,298,walking,none,none
42:08.6,254,275,walking,none,none
42:08.8,271,269,walking,none,none
42:09.0,270,254,walking,none,none
42:09.2,287,226,walking,reading,book
42:09.5,284,213,walking,reading,book
42:09.7,291,215,walking,reading,book
42:09.9,305,175,walking,reading,book
42:10.1,298,169,walking,none,none
42:10.3,285,148,walking,none,none
42:10.5,291,140,walking,none,none
42:10.7,295,137,walking,reading,book
42:10.9,272,112,walking,none,none
42:11.1,275,108,walking,none,none
42:11.3,242,89,walking,none,none
42:11.5,240,82,walking,none,none
42:11.7,223,63,walking,none,none
42:11.9,207,60,walking,none,none
42:12.2,185,57,walking,none,none
42:12.4,176,56,walking,none,none
42:12.6,150,50,walking,none,none
42:12.8,139,55,walking,none,none
42:13.0,115,60,walking,none,none
42:13.2,108,67,walking,none,none
42:13.4,101,74,walking,none,none
42:13.6,99,89,walking,none,none
42:13.8,87,107,walking,none,none
42:14.0,90,114,walking,none,none
42:14.2,79,135,walking,none,none
42:14.4,82,147,walking,none,none
42:14.6,80,177,walking,none,none
42:14.8,91,183,walking,none,none
42:15.1,96,188,walking,none,none
42:15.3,96,209,walking,none,none
42:15.5,94,226,walking,none,none
42:15.7,94,246,walking,none,none
42:15.9,103,270,walking,none,none
42:16.1,106,274,walking,none,none
42:16.3,117,282,walking,none,none
42:16.5,128,287,walking,none,none
42:16.7,134,298,walking,none,none
42:16.9,147,317,walking,none,none
42:17.1,150,334,walking,none,none
42:17.3,158,339,walking,none,none
42:17.5,162,338,walking,none,none
42:17.7,162,344,walking,none,none
42:18.0,161,375,walking,none,none
42:18.2,163,384,walking,none,none
42:18.4,163,359,walking,none,none
42:18.6,163,356,walking,none,none
42:18.8,162,337,walking,none,none
42:19.0,171,322,walking,none,none
42:19.2,168,312,walking,none,none
42:19.4,168,300,walking,none,none
42:19.6,165,296,walking,none,none
42:19.8,163,292,walking,none,none
42:20.0,162,289,walking,none,none
42:20.2,162,284,walking,none,none
42:20.4,161,277,walking,none,none
42:20.7,171,276,walking,none,none
42:20.9,193,277,walking,none,none
42:21.1,200,279,walking,none,none
42:21.3,212,279,walking,none,none
42:21.5,235,279,walking,none,none
42:21.7,240,278,walking,none,none
42:21.9,274,275,walking,none,none
42:22.1,282,270,walking,none,none
42:22.3,304,267,walking,none,none
42:22.5,309,268,walking,none,none
42:22.7,320,271,walking,none,none
42:22.9,340,289,walking,none,none
42:23.1,340,289,walking,none,none
42:23.4,338,345,walking,none,none
42:23.6,382,271,walking,none,none
42:23.8,372,328,walking,none,none
42:24.0,395,276,walking,none,none
42:24.2,406,312,walking,none,none
42:24.4,425,304,walking,none,none
42:24.6,442,293,walking,none,none
42:24.8,445,324,walking,none,none
42:25.0,462,329,walking,none,none
42:25.2,463,383,standing,none,none
42:25.4,441,350,walking,none,none
42:25.6,492,322,sitting,none,none
42:25.8,498,337,standing,none,none
42:26.0,482,381,standing,none,none
42:26.3,509,348,standing,none,none
42:26.5,482,424,walking,none,none
42:26.7,512,398,walking,none,none
42:27.1,491,458,standing,working,computer
42:28.3,478,464,walking,none,none
42:28.7,483,447,walking,none,none
42:29.0,469,430,walking,none,none
42:29.2,477,394,standing,none,none
42:29.4,465,418,walking,none,none
42:29.6,442,423,walking,none,none
42:29.8,457,387,walking,none,none
42:30.0,435,398,walking,none,none
42:30.2,440,314,walking,none,none
42:30.4,397,408,walking,none,none
42:30.6,411,273,walking,none,none
42:30.8,393,293,walking,none,none
42:31.0,373,315,walking,none,none
42:31.2,371,320,walking,none,none
42:31.4,343,315,walking,none,none
42:31.7,351,276,walking,none,none
42:31.9,319,286,walking,none,none
42:32.1,307,234,walking,none,none
42:32.3,290,295,walking,none,none
42:32.5,290,306,walking,none,none
42:32.7,274,253,walking,none,none
42:32.9,248,264,walking,none,none
42:33.1,239,289,walking,none,none
42:33.3,222,294,walking,none,none
42:33.5,210,307,walking,none,none
42:33.7,203,305,walking,none,none
42:33.9,192,334,walking,none,none
42:34.1,184,364,walking,none,none
42:34.4,181,363,walking,none,none
42:34.6,182,391,walking,none,none
42:34.8,177,387,standing,none,none
42:35.0,177,420,walking,none,none
42:35.2,167,415,walking,none,none
42:35.4,169,448,walking,none,none
42:35.6,169,441,walking,none,none
42:35.8,179,470,walking,none,none
42:36.0,182,469,walking,none,none
42:36.6,211,483,walking,none,none
42:37.0,232,485,walking,none,none
42:38.5,349,471,walking,none,none
42:44.1,443,462,standing,none,none
42:44.5,438,434,standing,none,none
42:44.7,396,476,standing,none,none
42:44.9,436,433,standing,none,none
42:45.1,430,417,standing,none,none
42:45.3,403,386,standing,none,none
42:45.5,421,320,sitting,none,none
42:45.8,392,317,walking,none,none
42:46.0,400,269,walking,none,none
42:46.2,386,311,walking,none,none
42:46.4,390,269,walking,none,none
42:46.6,388,302,walking,reading,book
42:46.8,373,361,walking,none,none
42:47.0,380,270,walking,none,none
42:47.2,373,315,walking,none,none
42:47.4,404,242,walking,none,none
42:47.6,386,311,walking,none,none
42:47.8,409,238,walking,none,none
42:48.0,403,257,walking,none,none
42:48.2,388,282,walking,none,none
42:48.5,371,340,walking,none,none
42:48.7,346,348,walking,none,none
42:48.9,360,293,walking,none,none
42:49.1,302,337,walking,none,none
42:49.3,309,292,walking,none,none
42:49.5,295,295,walking,none,none
42:49.7,303,267,walking,none,none
42:49.9,320,241,walking,none,none
42:50.1,302,241,walking,none,none
42:50.3,305,223,walking,none,none
42:50.5,253,243,walking,none,none
42:50.7,278,243,walking,none,none
42:50.9,217,256,walking,none,none
42:51.2,190,234,walking,none,none
42:51.4,182,231,walking,none,none
42:51.6,128,218,walking,none,none
42:51.8,118,209,walking,none,none
42:52.0,124,214,walking,none,none
42:52.2,172,205,walking,none,none
42:52.4,382,205,walking,none,none
42:52.6,378,193,walking,none,none
42:52.8,368,200,walking,none,none
42:53.0,333,208,walking,none,none
42:53.2,293,202,walking,none,none
42:53.4,288,230,walking,none,none
42:53.7,298,230,walking,none,none
42:53.9,280,256,walking,none,none
42:54.1,261,255,walking,none,none
42:54.3,248,273,walking,none,none
42:54.5,234,271,walking,none,none
42:54.7,203,259,walking,none,none
42:54.9,175,293,walking,none,none
42:55.1,187,295,walking,none,none
42:55.3,177,309,walking,none,none
42:55.5,166,321,walking,none,none
42:55.7,161,318,walking,none,none
42:55.9,156,333,standing,none,none
42:56.1,154,329,standing,none,none
42:56.3,157,349,walking,none,none
42:56.6,153,358,walking,none,none
42:56.8,159,377,walking,none,none
42:57.0,161,382,walking,none,none
42:57.2,166,430,walking,none,none
42:57.4,184,427,walking,none,none
42:57.6,198,440,walking,none,none
42:57.8,206,454,walking,none,none
42:58.0,240,455,walking,none,none
42:58.2,249,470,walking,none,none
42:58.8,287,478,standing,none,none
42:59.0,290,474,walking,none,none
43:00.3,360,460,standing,none,none
43:00.5,367,457,standing,none,none
43:00.7,215,416,walking,none,none
43:00.9,215,416,walking,none,none
43:01.1,387,458,standing,none,none
43:01.3,383,448,standing,none,none
43:01.5,208,403,walking,none,none
43:01.7,348,455,standing,none,none
43:01.9,348,455,standing,none,none
43:02.1,122,357,walking,none,none
43:02.4,325,453,walking,none,none
43:02.6,313,450,walking,none,none
43:02.8,313,451,walking,none,none
43:03.0,161,410,walking,none,none
43:03.2,270,445,walking,none,none
43:03.4,278,468,walking,none,none
43:03.6,230,427,walking,none,none
43:03.8,260,460,walking,none,none
43:04.0,258,453,walking,none,none
43:04.2,254,460,standing,none,none
43:04.4,221,433,walking,none,none
43:04.6,275,443,walking,none,none
43:04.8,259,429,walking,none,none
43:05.0,235,418,walking,none,none
43:05.2,194,379,walking,none,none
43:05.5,208,351,walking,none,none
43:05.7,200,341,walking,none,none
43:05.9,211,332,walking,none,none
43:06.1,215,317,walking,none,none
43:06.3,234,285,walking,none,none
43:06.5,253,277,walking,none,none
43:06.7,264,258,walking,none,none
43:06.9,265,265,walking,none,none
43:07.1,275,252,walking,none,none
43:07.3,304,239,walking,none,none
43:07.5,251,230,walking,none,none
43:07.7,359,234,walking,none,none
43:07.9,360,243,standing,none,none
43:08.1,361,248,walking,none,none
43:08.3,459,254,standing,none,none
43:08.5,363,248,sitting,none,none
43:08.7,345,266,standing,none,none
43:09.0,348,270,sitting,none,none
43:09.2,365,248,sitting,none,none
43:09.4,339,254,sitting,none,none
43:09.6,332,228,sitting,none,none
43:09.8,322,242,sitting,none,none
43:10.0,330,246,standing,none,none
43:10.2,301,247,standing,none,none
43:10.4,397,255,standing,none,none
43:10.6,339,247,standing,none,none
43:10.8,323,261,walking,none,none
43:11.0,285,254,standing,none,none
43:11.2,274,268,walking,none,none
43:11.4,261,260,standing,none,none
43:11.6,251,266,walking,none,none
43:11.8,217,250,walking,none,none
43:12.0,205,260,walking,none,none
43:12.3,196,273,walking,none,none
43:12.5,168,269,standing,none,none
43:12.7,165,288,standing,none,none
43:12.9,165,301,walking,none,none
43:13.1,191,317,walking,none,none
43:13.3,178,325,standing,none,none
43:13.5,151,332,walking,none,none
43:13.7,145,349,standing,none,none
43:13.9,155,355,standing,none,none
43:14.1,138,348,standing,none,none
43:14.3,138,382,walking,none,none
43:14.5,159,387,walking,none,none
43:14.7,161,407,walking,none,none
43:14.9,131,405,walking,none,none
43:15.1,177,423,walking,none,none
43:15.3,198,414,walking,none,none
43:15.5,201,392,walking,none,none
43:15.8,180,379,walking,none,none
43:16.0,205,377,walking,none,none
43:16.2,206,367,walking,none,none
43:16.4,216,362,walking,none,none
43:16.6,197,337,walking,none,none
43:16.8,213,318,walking,none,none
43:17.0,203,303,walking,none,none
43:17.2,224,302,walking,none,none
43:17.4,221,273,walking,none,none
43:17.6,242,277,walking,none,none
43:17.8,246,262,walking,none,none
43:18.0,261,259,walking,none,none
43:18.2,262,254,walking,none,none
43:18.4,269,256,walking,none,none
43:18.6,279,257,sitting,none,none
43:18.8,277,247,walking,none,none
43:19.1,273,260,walking,none,none
43:19.3,259,244,walking,none,none
43:19.5,256,257,walking,none,none
43:19.7,236,264,walking,none,none
43:19.9,232,267,walking,none,none
43:20.1,202,270,walking,none,none
43:20.3,195,274,walking,none,none
43:20.5,230,303,walking,none,none
43:20.7,182,293,walking,none,none
43:20.9,175,301,walking,none,none
43:21.1,149,297,walking,none,none
43:21.3,136,334,walking,none,none
43:21.5,143,329,walking,none,none
43:21.7,135,323,walking,none,none
43:21.9,137,347,walking,none,none
43:22.1,155,358,walking,none,none
43:22.3,143,344,walking,none,none
43:22.6,134,325,walking,none,none
43:22.8,150,361,walking,none,none
43:23.0,145,321,walking,none,none
43:23.2,135,313,walking,none,none
43:23.4,137,310,walking,none,none
43:23.6,157,301,walking,none,none
43:23.8,156,304,walking,none,none
43:24.0,160,281,walking,none,none
43:24.2,173,279,walking,none,none
43:24.4,168,263,walking,none,none
43:24.6,183,263,walking,none,none
43:24.8,202,257,walking,none,none
43:25.0,249,242,walking,none,none
43:25.2,105,250,standing,none,none
43:25.4,182,240,walking,none,none
43:25.6,171,258,walking,none,none
43:25.8,194,241,walking,none,none
43:26.1,129,249,walking,none,none
43:26.3,45,268,walking,none,none
43:26.5,120,265,walking,none,none
43:26.7,123,254,walking,none,none
43:26.9,174,256,walking,none,none
43:27.1,162,246,walking,none,none
43:27.3,167,231,walking,none,none
43:27.5,177,250,walking,none,none
43:27.7,341,237,walking,none,none
43:27.9,178,250,walking,none,none
43:28.1,127,245,walking,none,none
43:28.3,233,254,walking,none,none
43:28.5,128,252,walking,none,none
43:28.7,169,251,walking,none,none
43:28.9,121,259,walking,none,none
43:29.1,187,255,walking,none,none
43:29.3,146,305,standing,none,none
43:29.6,97,309,standing,none,none
43:29.8,239,322,walking,none,none
43:30.0,244,330,walking,none,none
43:30.2,213,326,walking,none,none
43:30.4,198,323,walking,none,none
43:30.6,219,314,walking,none,none
43:30.8,206,323,walking,none,none
43:31.0,237,297,standing,none,none
43:31.2,357,258,standing,none,none
43:31.4,321,262,walking,none,none
43:31.6,338,261,walking,none,none
43:31.8,350,249,sitting,none,none
43:32.0,390,268,standing,none,none
43:32.2,276,274,walking,none,none
43:32.4,340,277,walking,none,none
43:32.6,422,289,walking,none,none
43:32.9,332,313,walking,none,none
43:33.1,368,297,walking,none,none
43:33.3,327,313,walking,none,none
43:33.5,424,288,standing,none,none
43:33.7,420,300,walking,none,none
43:33.9,420,316,walking,none,none
43:34.1,430,307,walking,none,none
43:34.3,411,327,standing,none,none
43:34.5,423,318,standing,none,none
43:34.7,484,310,standing,none,none
43:34.9,459,321,standing,none,none
43:35.1,465,333,standing,none,none
43:35.3,437,333,sitting,working,computer
43:35.5,442,342,sitting,working,computer
43:35.7,427,329,sitting,none,none
43:35.9,409,306,sitting,working,computer
43:36.1,416,306,sitting,working,computer
43:36.4,395,296,sitting,working,computer
43:36.6,402,299,sitting,working,computer
43:36.8,414,306,sitting,working,computer
43:37.0,424,304,sitting,working,computer
43:37.2,457,313,sitting,working,computer
43:37.4,436,297,sitting,working,computer
43:37.6,436,297,sitting,working,computer
43:37.8,434,301,sitting,working,computer
43:38.0,434,301,sitting,working,computer
43:38.2,472,315,sitting,working,computer
43:38.4,414,314,sitting,working,computer
43:38.6,414,314,sitting,working,computer
43:38.8,395,303,sitting,working,computer
43:39.0,426,314,sitting,none,none
43:39.2,434,314,sitting,none,none
43:39.5,426,304,sitting,working,computer
43:39.7,438,307,sitting,working,computer
43:39.9,418,301,sitting,working,computer
43:40.1,415,305,sitting,working,computer
43:40.3,452,321,sitting,working,computer
43:40.5,435,337,sitting,none,none
43:40.7,435,337,sitting,none,none
43:40.9,435,337,sitting,none,none
43:41.1,448,339,sitting,working,computer
43:41.3,448,339,sitting,working,computer
43:41.5,462,335,sitting,working,computer
43:41.7,462,335,sitting,working,computer
43:41.9,462,335,sitting,working,computer
43:42.1,428,321,sitting,working,computer
43:42.3,428,321,sitting,working,computer
43:42.5,436,327,sitting,working,computer
43:42.8,436,327,sitting,working,computer
43:43.0,435,327,sitting,working,computer
43:43.2,422,319,sitting,working,computer
43:43.4,433,322,sitting,working,computer
43:43.6,422,317,sitting,working,computer
43:43.8,437,322,sitting,working,computer
43:44.0,424,318,sitting,working,computer
43:44.2,435,322,sitting,working,computer
43:44.4,438,324,sitting,working,computer
43:44.6,424,319,sitting,working,computer
43:44.8,434,323,sitting,working,computer
43:45.0,425,320,sitting,working,computer
43:45.2,437,325,sitting,working,computer
43:45.4,422,320,sitting,working,computer
43:45.6,429,321,sitting,working,computer
43:45.8,430,321,sitting,working,computer
43:46.1,418,317,sitting,working,computer
43:46.3,431,321,sitting,working,computer
43:46.5,423,319,sitting,working,computer
43:46.7,439,325,sitting,working,computer
43:46.9,425,320,sitting,working,computer
43:47.1,435,322,sitting,working,computer
43:47.3,435,321,sitting,working,computer
43:47.5,435,321,sitting,working,computer
43:47.7,452,327,sitting,working,computer
43:47.9,424,318,sitting,working,computer
43:48.1,434,320,sitting,working,computer
43:48.3,420,316,sitting,working,computer
43:48.5,432,321,sitting,working,computer
43:48.7,417,313,sitting,working,computer
43:48.9,427,316,sitting,working,computer
43:49.1,440,323,sitting,working,computer
43:49.4,438,322,sitting,working,computer
43:49.6,430,322,sitting,working,computer
43:49.8,413,315,sitting,working,computer
43:50.0,423,318,sitting,working,computer
43:50.2,417,316,sitting,working,computer
43:50.4,436,324,sitting,working,computer
43:50.6,423,318,sitting,working,computer
43:50.8,429,321,sitting,working,computer
43:51.0,427,320,sitting,working,computer
43:51.2,423,320,sitting,working,computer
43:51.4,455,334,sitting,working,computer
43:51.6,428,322,sitting,working,computer
43:51.8,438,323,sitting,working,computer
43:52.0,422,317,sitting,working,computer
43:52.2,432,320,sitting,working,computer
43:52.4,435,324,sitting,working,computer
43:52.6,425,320,sitting,working,computer
43:52.9,435,323,sitting,working,computer
43:53.1,425,320,sitting,working,computer
43:53.3,435,324,sitting,working,computer
43:53.5,424,322,sitting,working,computer
43:53.7,433,326,sitting,working,computer
43:53.9,443,330,sitting,working,computer
43:54.1,443,330,sitting,working,computer
43:54.3,434,324,sitting,working,computer
43:54.5,435,324,sitting,working,computer
43:54.7,437,325,sitting,working,computer
43:54.9,436,326,sitting,working,computer
43:55.1,440,328,sitting,working,computer
43:55.3,426,324,sitting,working,computer
43:55.5,434,325,sitting,working,computer
43:55.7,421,323,sitting,working,computer
43:55.9,432,327,sitting,working,computer
43:56.2,419,322,sitting,working,computer
43:56.4,432,324,sitting,working,computer
43:56.6,426,321,sitting,working,computer
43:56.8,417,317,sitting,working,computer
43:57.0,433,322,sitting,working,computer
43:57.2,424,318,sitting,working,computer
43:57.4,436,323,sitting,working,computer
43:57.6,425,318,sitting,working,computer
43:57.8,434,322,sitting,working,computer
43:58.0,420,316,sitting,working,computer
43:58.2,429,320,sitting,working,computer
43:58.4,432,322,sitting,working,computer
43:58.6,422,318,sitting,working,computer
43:58.8,435,323,sitting,working,computer
43:59.0,424,319,sitting,working,computer
43:59.3,435,323,sitting,working,computer
43:59.5,425,320,sitting,working,computer
43:59.7,436,324,sitting,working,computer
43:59.9,433,322,sitting,working,computer
44:00.1,436,322,sitting,working,computer
44:00.3,426,317,sitting,working,computer
44:00.5,392,305,sitting,working,computer
44:00.7,434,323,sitting,working,computer
44:00.9,423,320,sitting,working,computer
44:01.1,437,324,sitting,working,computer
44:01.3,425,319,sitting,working,computer
44:01.5,434,322,sitting,working,computer
44:01.7,436,325,sitting,working,computer
44:01.9,436,325,sitting,working,computer
44:02.1,430,321,sitting,working,computer
44:02.3,424,320,sitting,working,computer
44:02.5,439,327,sitting,working,computer
44:02.8,424,320,sitting,working,computer
44:03.0,430,320,sitting,working,computer
44:03.2,427,317,sitting,working,computer
44:03.4,419,315,sitting,working,computer
44:03.6,435,322,sitting,working,computer
44:03.8,422,317,sitting,working,computer
44:04.0,433,320,sitting,working,computer
44:04.2,419,315,sitting,working,computer
44:04.4,431,319,sitting,working,computer
44:04.6,434,320,sitting,working,computer
44:04.8,431,319,sitting,working,computer
44:05.0,430,318,sitting,working,computer
44:05.2,397,304,sitting,working,computer
44:05.4,430,319,sitting,working,computer
44:05.6,417,313,sitting,working,computer
44:05.8,430,318,sitting,working,computer
44:06.0,419,315,sitting,working,computer
44:06.3,433,321,sitting,working,computer
44:06.5,433,319,sitting,working,computer
44:06.7,433,319,sitting,working,computer
44:06.9,432,321,sitting,working,computer
44:07.1,420,316,sitting,working,computer
44:07.3,432,320,sitting,working,computer
44:07.5,420,316,sitting,working,computer
44:07.7,432,321,sitting,working,computer
44:07.9,430,317,sitting,working,computer
44:08.1,430,317,sitting,working,computer
44:08.3,470,332,sitting,working,computer
44:08.5,431,319,sitting,working,computer
44:08.7,431,319,sitting,working,computer
44:08.9,432,316,sitting,working,computer
44:09.1,432,316,sitting,working,computer
44:09.3,472,331,sitting,working,computer
44:09.5,422,316,sitting,working,computer
44:09.8,422,316,sitting,working,computer
44:10.0,409,312,sitting,working,computer
44:10.2,425,317,sitting,working,computer
44:10.4,414,311,sitting,working,computer
44:10.6,428,315,sitting,working,computer
44:10.8,434,322,sitting,working,computer
44:11.0,434,322,sitting,working,computer
44:11.2,455,329,sitting,working,computer
44:11.4,424,315,sitting,working,computer
44:11.6,431,316,sitting,working,computer
44:11.8,434,321,sitting,working,computer
44:12.0,434,321,sitting,working,computer
44:12.2,427,317,sitting,working,computer
44:12.4,413,313,sitting,working,computer
44:12.6,429,317,sitting,working,computer
44:12.8,429,317,sitting,working,computer
44:13.0,477,331,sitting,working,computer
44:13.3,436,322,sitting,working,computer
