time,x,y,action,interactions,target_obj
2023-07-07 15:49:26.734146,79,171,walking,none,none
2023-07-07 15:49:26.939803,86,158,walking,none,none
2023-07-07 15:49:27.144140,100,144,walking,none,none
2023-07-07 15:49:27.349216,107,131,walking,none,none
2023-07-07 15:49:27.553345,121,111,walking,none,none
2023-07-07 15:49:27.757844,120,113,walking,none,none
2023-07-07 15:49:27.962550,129,104,walking,none,none
2023-07-07 15:49:28.169658,132,99,walking,none,none
2023-07-07 15:49:28.376289,123,101,walking,none,none
2023-07-07 15:49:28.583341,120,98,sitting,none,none
2023-07-07 15:49:28.789362,116,107,walking,none,none
2023-07-07 15:49:28.993835,112,109,walking,none,none
2023-07-07 15:49:29.198927,108,111,sitting,none,none
2023-07-07 15:49:29.403815,113,109,standing,none,none
2023-07-07 15:49:29.608160,119,104,sitting,none,none
2023-07-07 15:49:29.812490,125,109,walking,none,none
2023-07-07 15:49:30.018643,132,104,sitting,none,none
2023-07-07 15:49:30.224808,139,98,standing,none,none
2023-07-07 15:49:30.430022,133,101,standing,none,none
2023-07-07 15:49:30.634202,142,99,standing,none,none
2023-07-07 15:49:30.839478,149,119,walking,none,none
2023-07-07 15:49:31.043974,169,134,sitting,none,none
2023-07-07 15:49:31.248289,174,141,sitting,none,none
2023-07-07 15:49:31.455070,181,145,standing,none,none
2023-07-07 15:49:31.659298,176,146,sitting,none,none
2023-07-07 15:49:31.863801,171,146,sitting,drinking,bottle
2023-07-07 15:49:32.071878,163,144,sitting,drinking,bottle
2023-07-07 15:49:32.279134,141,146,sitting,none,none
2023-07-07 15:49:32.484878,143,140,sitting,none,none
2023-07-07 15:49:32.690885,146,140,sitting,none,none
2023-07-07 15:49:32.895368,151,138,sitting,none,none
2023-07-07 15:49:33.100734,154,138,sitting,none,none
2023-07-07 15:49:33.305886,165,127,sitting,none,none
2023-07-07 15:49:33.510267,162,132,sitting,none,none
2023-07-07 15:49:33.716689,165,129,sitting,none,none
2023-07-07 15:49:33.925345,160,135,sitting,none,none
2023-07-07 15:49:34.130518,157,138,sitting,none,none
2023-07-07 15:49:34.336778,155,134,sitting,none,none
2023-07-07 15:49:34.543422,153,138,sitting,none,none
2023-07-07 15:49:34.748301,150,139,sitting,none,none
2023-07-07 15:49:34.952620,148,142,sitting,none,none
2023-07-07 15:49:35.157030,153,136,sitting,none,none
2023-07-07 15:49:35.361525,154,135,sitting,none,none
2023-07-07 15:49:35.568752,153,134,sitting,none,none
2023-07-07 15:49:35.776005,155,136,sitting,none,none
2023-07-07 15:49:35.981364,151,141,sitting,none,none
2023-07-07 15:49:36.185727,155,133,sitting,none,none
2023-07-07 15:49:36.389831,152,133,sitting,none,none
2023-07-07 15:49:36.594148,154,133,sitting,none,none
2023-07-07 15:49:36.798472,150,136,sitting,none,none
2023-07-07 15:49:37.002745,152,134,sitting,none,none
2023-07-07 15:49:37.206759,147,139,sitting,none,none
2023-07-07 15:49:37.412057,152,134,sitting,none,none
2023-07-07 15:49:37.619179,151,134,sitting,none,none
2023-07-07 15:49:37.825985,151,134,sitting,none,none
2023-07-07 15:49:38.031166,150,133,sitting,none,none
2023-07-07 15:49:38.236172,150,138,sitting,none,none
2023-07-07 15:49:38.441366,151,135,sitting,none,none
2023-07-07 15:49:38.645599,152,135,sitting,none,none
2023-07-07 15:49:38.849491,149,136,sitting,none,none
2023-07-07 15:49:39.053648,150,136,sitting,none,none
2023-07-07 15:49:39.257969,155,129,sitting,none,none
2023-07-07 15:49:39.463342,159,126,sitting,none,none
2023-07-07 15:49:39.670358,157,127,sitting,none,none
2023-07-07 15:49:39.877872,159,127,sitting,reading,book
2023-07-07 15:49:40.084899,153,136,sitting,reading,book
2023-07-07 15:49:40.291072,152,137,sitting,reading,book
2023-07-07 15:49:40.498031,152,141,sitting,"reading,eating","book,food"
2023-07-07 15:49:40.702693,157,135,sitting,none,none
2023-07-07 15:49:40.906653,151,139,sitting,none,none
2023-07-07 15:49:41.111659,153,135,sitting,none,none
2023-07-07 15:49:41.318754,153,135,sitting,none,none
2023-07-07 15:49:41.525245,159,129,sitting,none,none
2023-07-07 15:49:41.730316,152,136,sitting,none,none
2023-07-07 15:49:41.934632,153,135,sitting,none,none
2023-07-07 15:49:42.141273,153,133,sitting,none,none
2023-07-07 15:49:42.345631,155,132,sitting,none,none
2023-07-07 15:49:42.549701,158,128,sitting,none,none
2023-07-07 15:49:42.753700,160,127,sitting,none,none
2023-07-07 15:49:42.957447,155,133,sitting,none,none
2023-07-07 15:49:43.162584,157,132,sitting,none,none
2023-07-07 15:49:43.368245,152,137,sitting,none,none
2023-07-07 15:49:43.575075,157,132,sitting,none,none
2023-07-07 15:49:43.780567,151,138,sitting,none,none
2023-07-07 15:49:43.985589,157,131,sitting,none,none
2023-07-07 15:49:44.190422,153,134,sitting,none,none
2023-07-07 15:49:44.395673,152,137,sitting,none,none
2023-07-07 15:49:44.600040,148,138,sitting,none,none
2023-07-07 15:49:44.804983,151,137,sitting,none,none
2023-07-07 15:49:45.009107,152,135,sitting,none,none
2023-07-07 15:49:45.214008,155,132,sitting,none,none
2023-07-07 15:49:45.420782,150,139,sitting,none,none
2023-07-07 15:49:45.626576,155,133,sitting,none,none
2023-07-07 15:49:45.833816,150,138,sitting,none,none
2023-07-07 15:49:46.039454,156,134,sitting,none,none
2023-07-07 15:49:46.245560,154,134,sitting,none,none
2023-07-07 15:49:46.450272,157,132,sitting,none,none
2023-07-07 15:49:46.654335,158,129,sitting,none,none
